district_id,district_name,state_abbr,state_name,year,race,dem_pct,rep_pct,margin,dem_votes,rep_votes,vote_margin,total_votes
3911,OH-11,OH,Ohio,2016,Senate,72.2,23.3,-48.9,"223,358","72,234","-151,124","309,547"
3912,OH-12,OH,Ohio,2016,Senate,33.4,62.4,29,"128,479","239,900","111,421","384,219"
3913,OH-13,OH,Ohio,2016,Senate,46.4,47.8,1.4,"144,207","148,635","4,428","311,031"
3914,OH-14,OH,Ohio,2016,Senate,34.3,60.8,26.5,"123,808","219,250","95,442","360,741"
3915,OH-15,OH,Ohio,2016,Senate,34.1,61.6,27.5,"118,993","215,342","96,349","349,416"
3916,OH-16,OH,Ohio,2016,Senate,32.1,62.6,30.5,"115,617","225,132","109,515","359,883"
3901,OH-01,OH,Ohio,2014,Governor,,,,,,,
3902,OH-02,OH,Ohio,2014,Governor,,,,,,,
3903,OH-03,OH,Ohio,2014,Governor,,,,,,,
3904,OH-04,OH,Ohio,2014,Governor,,,,,,,
3905,OH-05,OH,Ohio,2014,Governor,,,,,,,
3906,OH-06,OH,Ohio,2014,Governor,,,,,,,
3907,OH-07,OH,Ohio,2014,Governor,,,,,,,
3908,OH-08,OH,Ohio,2014,Governor,,,,,,,
3909,OH-09,OH,Ohio,2014,Governor,,,,,,,
3910,OH-10,OH,Ohio,2014,Governor,,,,,,,
3911,OH-11,OH,Ohio,2014,Governor,,,,,,,
3912,OH-12,OH,Ohio,2014,Governor,,,,,,,
3913,OH-13,OH,Ohio,2014,Governor,,,,,,,
3914,OH-14,OH,Ohio,2014,Governor,,,,,,,
3915,OH-15,OH,Ohio,2014,Governor,,,,,,,
3916,OH-16,OH,Ohio,2014,Governor,,,,,,,
4001,OK-01,OK,Oklahoma,2024,President,38.2,59.7,21.5,"120,251","188,080","67,829","314,998"
4002,OK-02,OK,Oklahoma,2024,President,21.4,77,55.6,"69,690","250,807","181,117","325,621"
4003,OK-03,OK,Oklahoma,2024,President,26.7,71.5,44.8,"73,290","196,570","123,280","274,885"
4004,OK-04,OK,Oklahoma,2024,President,32.6,65.5,32.9,"101,433","203,961","102,528","311,328"
4005,OK-05,OK,Oklahoma,2024,President,39.8,58,18.2,"134,935","196,796","61,861","339,341"
4001,OK-01,OK,Oklahoma,2022,Senate,37.6,59,21.4,,,,
4002,OK-02,OK,Oklahoma,2022,Senate,23.3,73.3,50,,,,
4003,OK-03,OK,Oklahoma,2022,Senate,26.1,70,43.9,,,,
4004,OK-04,OK,Oklahoma,2022,Senate,33,63.1,30.1,,,,
4005,OK-05,OK,Oklahoma,2022,Senate,38.9,57.6,18.7,,,,
4001,OK-01,OK,Oklahoma,2022,Senate Special,40.5,56.5,16,,,,
4002,OK-02,OK,Oklahoma,2022,Senate Special,24.6,72.5,47.9,,,,
4003,OK-03,OK,Oklahoma,2022,Senate Special,29.6,67.3,37.7,,,,
4004,OK-04,OK,Oklahoma,2022,Senate Special,36.5,60.3,23.8,,,,
4005,OK-05,OK,Oklahoma,2022,Senate Special,43.4,53.8,10.4,,,,
4001,OK-01,OK,Oklahoma,2022,Governor,46,52,6,,,,
4002,OK-02,OK,Oklahoma,2022,Governor,34,63,29,,,,
4003,OK-03,OK,Oklahoma,2022,Governor,36,61,25,,,,
4004,OK-04,OK,Oklahoma,2022,Governor,43,54,11,,,,
4005,OK-05,OK,Oklahoma,2022,Governor,48.69,48.65,-0.04,,,,
4001,OK-01,OK,Oklahoma,2020,President,37.3,60.1,22.8,"125,905","202,885","76,980","337,501"
4002,OK-02,OK,Oklahoma,2020,President,22.1,76.1,54,"64,350","221,112","156,762","290,561"
4003,OK-03,OK,Oklahoma,2020,President,23.2,74.6,51.4,"72,144","232,421","160,277","311,633"
4004,OK-04,OK,Oklahoma,2020,President,32.3,65.3,33,"102,926","208,407","105,481","318,993"
4005,OK-05,OK,Oklahoma,2020,President,45.9,51.5,5.6,"138,565","155,455","16,890","302,011"
4001,OK-01,OK,Oklahoma,2020,Senate,37.5,58,20.5,"126,373","195,267","68,894","336,951"
4002,OK-02,OK,Oklahoma,2020,Senate,24,71.8,47.8,"69,265","207,631","138,366","289,135"
4003,OK-03,OK,Oklahoma,2020,Senate,24.1,71.6,47.5,"74,834","222,351","147,517","310,711"
4004,OK-04,OK,Oklahoma,2020,Senate,32.1,63.5,31.4,"102,215","202,139","99,924","318,086"
4005,OK-05,OK,Oklahoma,2020,Senate,45.5,50.3,4.8,"137,076","151,752","14,676","301,478"
4001,OK-01,OK,Oklahoma,2018,Governor,44.2,52.9,8.7,"112,743","134,951","22,208","255,174"
4002,OK-02,OK,Oklahoma,2018,Governor,37.1,59.5,22.4,"80,573","129,076","48,503","216,906"
4003,OK-03,OK,Oklahoma,2018,Governor,33.5,62.6,29.1,"79,059","147,516","68,457","235,815"
4004,OK-04,OK,Oklahoma,2018,Governor,42.7,53.7,11,"102,042","128,511","26,469","239,207"
4005,OK-05,OK,Oklahoma,2018,Governor,52.9,43.7,-9.2,"126,556","104,525","-22,031","239,283"
4001,OK-01,OK,Oklahoma,2016,President,32.7,61.4,28.7,"101,755","191,338","89,583","311,499"
4002,OK-02,OK,Oklahoma,2016,President,22.8,72.9,50.1,"62,023","198,158","136,135","271,848"
4003,OK-03,OK,Oklahoma,2016,President,20.9,73.6,52.7,"61,180","216,080","154,900","293,420"
4004,OK-04,OK,Oklahoma,2016,President,28.3,65.7,37.4,"83,647","194,160","110,513","295,424"
4005,OK-05,OK,Oklahoma,2016,President,39.8,53.2,13.4,"111,770","149,400","37,630","280,801"
4001,OK-01,OK,Oklahoma,2016,Senate,27.2,65.2,38,"84,369","202,229","117,860","310,269"
4002,OK-02,OK,Oklahoma,2016,Senate,24.1,69.3,45.2,"64,832","186,450","121,618","268,865"
4003,OK-03,OK,Oklahoma,2016,Senate,17.2,76.2,59,"50,243","223,023","172,780","292,846"
4004,OK-04,OK,Oklahoma,2016,Senate,23.1,68,44.9,"68,165","200,582","132,417","294,833"
4005,OK-05,OK,Oklahoma,2016,Senate,31.4,60,28.6,"88,302","168,608","80,306","281,234"
4001,OK-01,OK,Oklahoma,2014,Governor,,,,,,,
4002,OK-02,OK,Oklahoma,2014,Governor,,,,,,,
4003,OK-03,OK,Oklahoma,2014,Governor,,,,,,,
4004,OK-04,OK,Oklahoma,2014,Governor,,,,,,,
4005,OK-05,OK,Oklahoma,2014,Governor,,,,,,,
4101,OR-01,OR,Oregon,2024,President,66.8,29.2,-37.6,"245,702","107,307","-138,395","368,037"
4102,OR-02,OR,Oregon,2024,President,34.9,62,27.1,"128,140","227,486","99,346","367,172"
4103,OR-03,OR,Oregon,2024,President,70.7,25.1,-45.6,"248,433","88,226","-160,207","351,240"
4104,OR-04,OR,Oregon,2024,President,54.1,42.2,-11.9,"211,870","164,979","-46,891","391,317"
4105,OR-05,OR,Oregon,2024,President,52.5,43.8,-8.7,"218,398","182,440","-35,958","416,287"
4106,OR-06,OR,Oregon,2024,President,53.7,42.5,-11.2,"188,844","149,147","-39,697","351,344"
4101,OR-01,OR,Oregon,2022,Senate,66,30,-36,,,,
4102,OR-02,OR,Oregon,2022,Senate,37,60,23,,,,
4103,OR-03,OR,Oregon,2022,Senate,71,25,-46,,,,
4104,OR-04,OR,Oregon,2022,Senate,55,41,-14,,,,
4105,OR-05,OR,Oregon,2022,Senate,52,45,-7,,,,
4106,OR-06,OR,Oregon,2022,Senate,53,44,-9,,,,
4101,OR-01,OR,Oregon,2022,Governor,57,31,-26,,,,
4102,OR-02,OR,Oregon,2022,Governor,27,64,37,,,,
4103,OR-03,OR,Oregon,2022,Governor,65,27,-38,,,,
4104,OR-04,OR,Oregon,2022,Governor,46,44,-2,,,,
4105,OR-05,OR,Oregon,2022,Governor,43,48,5,,,,
4106,OR-06,OR,Oregon,2022,Governor,44,46,2,,,,
4101,OR-01,OR,Oregon,2020,President,62.7,33.8,-28.9,"298,745","160,810","-137,935","476,159"
4102,OR-02,OR,Oregon,2020,President,41.8,55.3,13.5,"197,467","260,948","63,481","472,049"
4103,OR-03,OR,Oregon,2020,President,73.8,23.3,-50.5,"356,488","112,330","-244,158","483,039"
4104,OR-04,OR,Oregon,2020,President,50.3,46.4,-3.9,"238,581","219,759","-18,822","474,101"
4105,OR-05,OR,Oregon,2020,President,53.2,43.6,-9.6,"248,609","203,855","-44,754","467,692"
4101,OR-01,OR,Oregon,2020,Senate,62.3,33.7,-28.6,"290,037","156,593","-133,444","465,225"
4102,OR-02,OR,Oregon,2020,Senate,43.3,53.5,10.2,"199,995","246,915","46,920","461,920"
4103,OR-03,OR,Oregon,2020,Senate,73.4,22.5,-50.9,"347,059","106,241","-240,818","472,684"
4104,OR-04,OR,Oregon,2020,Senate,51.7,44.5,-7.2,"239,438","205,979","-33,459","462,975"
4105,OR-05,OR,Oregon,2020,Senate,53.4,43,-10.4,"244,040","196,377","-47,663","457,216"
4101,OR-01,OR,Oregon,2018,Governor,53.8,40.5,-13.3,"199,519","150,308","-49,211","371,029"
4102,OR-02,OR,Oregon,2018,Governor,35.4,57.2,21.8,"130,069","210,269","80,200","367,683"
4103,OR-03,OR,Oregon,2018,Governor,69.2,26.4,-42.8,"269,619","103,101","-166,518","389,807"
4104,OR-04,OR,Oregon,2018,Governor,44.8,47.2,2.4,"167,505","176,135","8,630","373,563"
4105,OR-05,OR,Oregon,2018,Governor,46,48,2,"167,417","174,487","7,070","363,763"
4101,OR-01,OR,Oregon,2016,President,55,33.1,-21.9,"219,568","132,269","-87,299","399,267"
4102,OR-02,OR,Oregon,2016,President,35.3,54.7,19.4,"138,712","215,018","76,306","392,919"
4103,OR-03,OR,Oregon,2016,President,68.4,21.7,-46.7,"282,355","89,679","-192,676","412,774"
4104,OR-04,OR,Oregon,2016,President,44.5,44.4,-0.1,"180,849","180,244",-605,"406,232"
4105,OR-05,OR,Oregon,2016,President,46.4,42.3,-4.1,"180,252","164,426","-15,826","388,840"
4101,OR-01,OR,Oregon,2016,Senate,59.7,30.6,-29.1,"232,159","119,143","-113,016","389,181"
4102,OR-02,OR,Oregon,2016,Senate,47.9,42.9,-5,"184,303","164,741","-19,562","384,448"
4103,OR-03,OR,Oregon,2016,Senate,69.9,18.5,-51.4,"279,737","74,166","-205,571","400,166"
4104,OR-04,OR,Oregon,2016,Senate,51.9,37.5,-14.4,"205,783","148,595","-57,188","396,617"
4105,OR-05,OR,Oregon,2016,Senate,53.2,37.8,-15.4,"202,619","143,867","-58,752","380,810"
4101,OR-01,OR,Oregon,2016,Governor Special,53.7,40.5,-13.2,"207,644","156,738","-50,906","386,829"
4102,OR-02,OR,Oregon,2016,Governor Special,38.1,55.1,17,"146,226","211,228","65,002","383,374"
4103,OR-03,OR,Oregon,2016,Governor Special,68.4,26.3,-42.1,"271,607","104,437","-167,170","396,881"
4104,OR-04,OR,Oregon,2016,Governor Special,46.9,46.4,-0.5,"185,707","183,904","-1,803","396,220"
4105,OR-05,OR,Oregon,2016,Governor Special,45.5,49.4,3.9,"173,429","188,569","15,140","381,485"
4201,PA-01,PA,Pennsylvania,2024,President,49.7,49.4,-0.3,"235,100","233,597","-1,503","473,305"
4202,PA-02,PA,Pennsylvania,2024,President,67.3,31.5,-35.8,"198,759","93,169","-105,590","295,441"
4203,PA-03,PA,Pennsylvania,2024,President,88.1,10.7,-77.4,"346,947","42,317","-304,630","394,010"
4204,PA-04,PA,Pennsylvania,2024,President,57.4,41.6,-15.8,"268,397","194,494","-73,903","467,751"
4205,PA-05,PA,Pennsylvania,2024,President,63.8,35.2,-28.6,"267,157","147,219","-119,938","418,780"
4206,PA-06,PA,Pennsylvania,2024,President,55.2,43.8,-11.4,"234,627","186,142","-48,485","425,113"
4207,PA-07,PA,Pennsylvania,2024,President,47.9,51.1,3.2,"196,712","209,881","13,169","410,973"
4208,PA-08,PA,Pennsylvania,2024,President,45.4,53.8,8.4,"177,079","210,231","33,152","390,437"
4209,PA-09,PA,Pennsylvania,2024,President,30.6,68.5,37.9,"121,858","272,905","151,047","398,355"
4210,PA-10,PA,Pennsylvania,2024,President,46.8,52,5.2,"192,789","214,275","21,486","411,793"
4211,PA-11,PA,Pennsylvania,2024,President,38.8,60.2,21.4,"160,185","248,335","88,150","412,559"
4212,PA-12,PA,Pennsylvania,2024,President,59.1,39.9,-19.2,"253,683","171,396","-82,287","429,049"
4213,PA-13,PA,Pennsylvania,2024,President,26.8,72.4,45.6,"110,793","298,896","188,103","412,997"
4214,PA-14,PA,Pennsylvania,2024,President,33,66.3,33.3,"138,822","279,264","140,442","421,082"
4215,PA-15,PA,Pennsylvania,2024,President,30.6,68.6,38,"121,641","272,777","151,136","397,727"
4216,PA-16,PA,Pennsylvania,2024,President,38.2,61,22.8,"159,531","254,618","95,087","417,675"
4217,PA-17,PA,Pennsylvania,2024,President,52.3,46.8,-5.5,"238,962","213,792","-25,170","457,099"
4201,PA-01,PA,Pennsylvania,2024,Senate,49.3,48.4,-0.9,,,,
4202,PA-02,PA,Pennsylvania,2024,Senate,67.8,29.3,-38.5,,,,
4203,PA-03,PA,Pennsylvania,2024,Senate,86.7,10.4,-76.3,,,,
4204,PA-04,PA,Pennsylvania,2024,Senate,56.8,40.8,-16,,,,
4205,PA-05,PA,Pennsylvania,2024,Senate,62.9,34.8,-28.1,,,,
4206,PA-06,PA,Pennsylvania,2024,Senate,54,43.4,-10.6,,,,
4207,PA-07,PA,Pennsylvania,2024,Senate,47.8,49.6,1.8,,,,
4208,PA-08,PA,Pennsylvania,2024,Senate,46.6,51.1,4.5,,,,
4209,PA-09,PA,Pennsylvania,2024,Senate,31.3,66,34.7,,,,
4210,PA-10,PA,Pennsylvania,2024,Senate,46.3,50.5,4.2,,,,
4211,PA-11,PA,Pennsylvania,2024,Senate,38.6,58.5,19.9,,,,
4212,PA-12,PA,Pennsylvania,2024,Senate,59.1,38.3,-20.8,,,,
4213,PA-13,PA,Pennsylvania,2024,Senate,27.8,69.6,41.8,,,,
4214,PA-14,PA,Pennsylvania,2024,Senate,34.3,63.3,29,,,,
4215,PA-15,PA,Pennsylvania,2024,Senate,31.2,66.1,34.9,,,,
4216,PA-16,PA,Pennsylvania,2024,Senate,38.9,58.7,19.8,,,,
4217,PA-17,PA,Pennsylvania,2024,Senate,52.3,45.4,-6.9,,,,
4201,PA-01,PA,Pennsylvania,2022,Senate,52.4,44.9,-7.5,"194,301","166,287","-28,014","370,587"
4202,PA-02,PA,Pennsylvania,2022,Senate,72,26,-46,"138,480","50,020","-88,460","192,352"
4203,PA-03,PA,Pennsylvania,2022,Senate,90.5,8.2,-82.3,"257,815","23,367","-234,448","284,912"
4204,PA-04,PA,Pennsylvania,2022,Senate,59.8,37.6,-22.2,"221,563","139,218","-82,345","370,243"
4205,PA-05,PA,Pennsylvania,2022,Senate,65.4,32.4,-33,"208,626","103,425","-105,201","318,948"
4206,PA-06,PA,Pennsylvania,2022,Senate,56.3,41.1,-15.2,"184,694","134,840","-49,854","328,152"
4207,PA-07,PA,Pennsylvania,2022,Senate,50.7,46.4,-4.3,"151,653","138,743","-12,910","299,090"
4208,PA-08,PA,Pennsylvania,2022,Senate,49.4,48.2,-1.2,"141,802","138,276","-3,526","287,038"
4209,PA-09,PA,Pennsylvania,2022,Senate,33.1,63.4,30.3,"100,315","192,442","92,127","303,298"
4210,PA-10,PA,Pennsylvania,2022,Senate,48.3,49.2,0.9,"151,987","154,772","2,785","314,588"
4211,PA-11,PA,Pennsylvania,2022,Senate,39.8,57.8,18,"126,792","184,212","57,420","318,744"
4212,PA-12,PA,Pennsylvania,2022,Senate,63.2,35.2,-28,"213,905","119,061","-94,844","338,279"
4213,PA-13,PA,Pennsylvania,2022,Senate,28.8,68.4,39.6,"92,441","219,372","126,931","320,638"
4214,PA-14,PA,Pennsylvania,2022,Senate,37.9,59.9,22,"123,576","195,211","71,635","325,877"
4215,PA-15,PA,Pennsylvania,2022,Senate,33.4,63.8,30.4,"102,447","195,623","93,176","306,394"
4216,PA-16,PA,Pennsylvania,2022,Senate,41.9,55.4,13.5,"134,778","178,183","43,405","321,402"
4217,PA-17,PA,Pennsylvania,2022,Senate,56,42.1,-13.9,"205,142","154,039","-51,103","366,096"
4201,PA-01,PA,Pennsylvania,2022,Governor,59,39.2,-19.8,"218,566","145,148","-73,418","370,371"
4202,PA-02,PA,Pennsylvania,2022,Governor,76.4,22.1,-54.3,"146,697","42,513","-104,184","191,980"
4203,PA-03,PA,Pennsylvania,2022,Governor,92.5,6.5,-86,"263,497","18,422","-245,075","285,015"
4204,PA-04,PA,Pennsylvania,2022,Governor,66,32.4,-33.6,"244,339","120,173","-124,166","370,399"
4205,PA-05,PA,Pennsylvania,2022,Governor,70.3,28.3,-42,"224,237","90,132","-134,105","319,035"
4206,PA-06,PA,Pennsylvania,2022,Governor,61.3,36.8,-24.5,"201,074","120,595","-80,479","328,112"
4207,PA-07,PA,Pennsylvania,2022,Governor,55.3,42.5,-12.8,"165,527","127,245","-38,282","299,093"
4208,PA-08,PA,Pennsylvania,2022,Governor,53.6,44.5,-9.1,"153,854","127,542","-26,312","286,782"
4209,PA-09,PA,Pennsylvania,2022,Governor,38.1,59.3,21.2,"115,634","179,957","64,323","303,349"
4210,PA-10,PA,Pennsylvania,2022,Governor,54.9,43,-11.9,"172,630","135,417","-37,213","314,565"
4211,PA-11,PA,Pennsylvania,2022,Governor,45.9,52.2,6.3,"146,055","166,171","20,116","318,395"
4212,PA-12,PA,Pennsylvania,2022,Governor,68.1,30.3,-37.8,"229,981","102,147","-127,834","337,599"
4213,PA-13,PA,Pennsylvania,2022,Governor,34.4,63.9,29.5,"110,639","205,316","94,677","321,214"
4214,PA-14,PA,Pennsylvania,2022,Governor,43.7,54.6,10.9,"142,355","177,989","35,634","325,810"
4215,PA-15,PA,Pennsylvania,2022,Governor,37.8,60.3,22.5,"116,126","185,270","69,144","307,279"
4216,PA-16,PA,Pennsylvania,2022,Governor,47.6,50.5,2.9,"152,965","162,101","9,136","321,293"
4217,PA-17,PA,Pennsylvania,2022,Governor,62,36.2,-25.8,"226,856","132,199","-94,657","365,638"
4201,PA-01,PA,Pennsylvania,2020,President,52.4,46.6,-5.8,"233,446","207,433","-26,013","445,566"
4202,PA-02,PA,Pennsylvania,2020,President,70.1,29.1,-41,"207,491","86,128","-121,363","295,805"
4203,PA-03,PA,Pennsylvania,2020,President,91.3,8.1,-83.2,"357,935","31,764","-326,171","392,077"
4204,PA-04,PA,Pennsylvania,2020,President,61.5,37.4,-24.1,"276,513","168,209","-108,304","449,399"
4205,PA-05,PA,Pennsylvania,2020,President,65.1,34,-31.1,"263,655","137,682","-125,973","404,753"
4206,PA-06,PA,Pennsylvania,2020,President,56.9,41.9,-15,"231,791","170,356","-61,435","407,041"
4207,PA-07,PA,Pennsylvania,2020,President,51.8,47,-4.8,"199,283","180,774","-18,509","384,606"
4208,PA-08,PA,Pennsylvania,2020,President,47.3,51.7,4.4,"168,603","184,346","15,743","356,537"
4209,PA-09,PA,Pennsylvania,2020,President,34.1,64.5,30.4,"122,749","232,357","109,608","360,102"
4210,PA-10,PA,Pennsylvania,2020,President,47.8,50.7,2.9,"189,816","201,420","11,604","397,047"
4211,PA-11,PA,Pennsylvania,2020,President,38.3,60.2,21.9,"148,540","233,066","84,526","387,419"
4212,PA-12,PA,Pennsylvania,2020,President,31.2,67.3,36.1,"107,802","232,402","124,600","345,195"
4213,PA-13,PA,Pennsylvania,2020,President,27.2,71.6,44.4,"100,402","263,906","163,504","368,686"
4214,PA-14,PA,Pennsylvania,2020,President,35.7,63.2,27.5,"135,920","240,512","104,592","380,481"
4215,PA-15,PA,Pennsylvania,2020,President,27.5,71.2,43.7,"96,911","250,621","153,710","352,069"
4216,PA-16,PA,Pennsylvania,2020,President,40,58.7,18.7,"145,188","212,922","67,734","362,823"
4217,PA-17,PA,Pennsylvania,2020,President,50.7,48,-2.7,"221,789","209,910","-11,879","437,161"
4218,PA-18,PA,Pennsylvania,2020,President,64.5,34.4,-30.1,"252,641","134,634","-118,007","391,582"
4201,PA-01,PA,Pennsylvania,2018,Senate,56.7,41.7,-15,"187,272","137,505","-49,767","330,143"
4202,PA-02,PA,Pennsylvania,2018,Senate,78.5,20.3,-58.2,"161,059","41,693","-119,366","205,100"
4203,PA-03,PA,Pennsylvania,2018,Senate,93.1,5.8,-87.3,"289,739","17,945","-271,794","311,329"
4204,PA-04,PA,Pennsylvania,2018,Senate,64.4,34.1,-30.3,"215,017","113,955","-101,062","334,075"
4205,PA-05,PA,Pennsylvania,2018,Senate,67.9,30.8,-37.1,"208,581","94,755","-113,826","307,283"
4206,PA-06,PA,Pennsylvania,2018,Senate,59.1,39.2,-19.9,"178,339","118,301","-60,038","301,994"
4207,PA-07,PA,Pennsylvania,2018,Senate,56.1,42.2,-13.9,"147,651","111,150","-36,501","263,311"
4208,PA-08,PA,Pennsylvania,2018,Senate,51.9,47,-4.9,"129,530","117,226","-12,304","249,588"
4209,PA-09,PA,Pennsylvania,2018,Senate,39.6,58.8,19.2,"99,228","147,438","48,210","250,817"
4210,PA-10,PA,Pennsylvania,2018,Senate,49.8,48.2,-1.6,"145,037","140,231","-4,806","291,192"
4211,PA-11,PA,Pennsylvania,2018,Senate,42,55.8,13.8,"116,420","154,459","38,039","276,932"
4212,PA-12,PA,Pennsylvania,2018,Senate,37.8,60.3,22.5,"92,958","148,280","55,322","246,005"
4213,PA-13,PA,Pennsylvania,2018,Senate,34.2,64.1,29.9,"86,946","162,943","75,997","254,084"
4214,PA-14,PA,Pennsylvania,2018,Senate,46,52.3,6.3,"122,149","138,832","16,683","265,274"
4215,PA-15,PA,Pennsylvania,2018,Senate,38,60.2,22.2,"92,863","146,961","54,098","244,161"
4216,PA-16,PA,Pennsylvania,2018,Senate,48.1,50.2,2.1,"125,386","130,940","5,554","260,740"
4217,PA-17,PA,Pennsylvania,2018,Senate,57.5,40.7,-16.8,"186,840","132,443","-54,397","325,119"
4218,PA-18,PA,Pennsylvania,2018,Senate,70.9,27.4,-43.5,"207,599","80,205","-127,394","292,885"
4201,PA-01,PA,Pennsylvania,2018,Governor,59,39.6,-19.4,"194,919","130,647","-64,272","330,220"
4202,PA-02,PA,Pennsylvania,2018,Governor,79.2,19.8,-59.4,"162,548","40,587","-121,961","205,285"
4203,PA-03,PA,Pennsylvania,2018,Governor,93.5,5.5,-88,"290,473","17,214","-273,259","310,756"
4204,PA-04,PA,Pennsylvania,2018,Governor,66.4,32.3,-34.1,"222,078","108,105","-113,973","334,626"
4205,PA-05,PA,Pennsylvania,2018,Governor,69.4,29.5,-39.9,"213,127","90,482","-122,645","306,935"
4206,PA-06,PA,Pennsylvania,2018,Governor,61.1,37.3,-23.8,"184,473","112,710","-71,763","301,998"
4207,PA-07,PA,Pennsylvania,2018,Governor,58.8,39.5,-19.3,"155,276","104,269","-51,007","264,002"
4208,PA-08,PA,Pennsylvania,2018,Governor,56,42.6,-13.4,"139,381","106,082","-33,299","248,813"
4209,PA-09,PA,Pennsylvania,2018,Governor,43.8,54.4,10.6,"109,793","136,191","26,398","250,386"
4210,PA-10,PA,Pennsylvania,2018,Governor,54.3,43.8,-10.5,"158,062","127,519","-30,543","291,152"
4211,PA-11,PA,Pennsylvania,2018,Governor,44.8,53.3,8.5,"123,943","147,568","23,625","276,879"
4212,PA-12,PA,Pennsylvania,2018,Governor,39.4,58.6,19.2,"96,950","144,155","47,205","245,975"
4213,PA-13,PA,Pennsylvania,2018,Governor,35.1,63.2,28.1,"89,454","161,005","71,551","254,603"
4214,PA-14,PA,Pennsylvania,2018,Governor,47.7,50.6,2.9,"126,957","134,715","7,758","266,386"
4215,PA-15,PA,Pennsylvania,2018,Governor,38.1,60.1,22,"93,454","147,280","53,826","245,059"
4216,PA-16,PA,Pennsylvania,2018,Governor,49.5,48.8,-0.7,"129,907","128,036","-1,871","262,327"
4217,PA-17,PA,Pennsylvania,2018,Governor,59.4,39.1,-20.3,"193,116","127,106","-66,010","325,160"
4218,PA-18,PA,Pennsylvania,2018,Governor,72.4,26.2,-46.2,"212,042","76,600","-135,442","292,697"
4201,PA-01,PA,Pennsylvania,2016,President,79.5,18.2,-61.3,"250,973","57,527","-193,446","315,657"
4202,PA-02,PA,Pennsylvania,2016,President,90.4,7.6,-82.8,"334,275","28,065","-306,210","369,705"
4203,PA-03,PA,Pennsylvania,2016,President,35,61.1,26.1,"113,569","197,968","84,399","324,216"
4204,PA-04,PA,Pennsylvania,2016,President,37.2,58.6,21.4,"125,947","198,570","72,623","338,870"
4205,PA-05,PA,Pennsylvania,2016,President,33.5,62.3,28.8,"105,137","195,724","90,587","314,131"
4206,PA-06,PA,Pennsylvania,2016,President,48.2,47.6,-0.6,"177,637","175,331","-2,306","368,541"
4207,PA-07,PA,Pennsylvania,2016,President,49.3,47,-2.3,"190,565","181,396","-9,169","386,240"
4208,PA-08,PA,Pennsylvania,2016,President,48,48.2,0.2,"185,686","186,604",918,"387,023"
4209,PA-09,PA,Pennsylvania,2016,President,26.3,70.7,44.4,"75,279","202,101","126,822","285,941"
4210,PA-10,PA,Pennsylvania,2016,President,30.1,66.1,36,"93,076","204,531","111,455","309,202"
4211,PA-11,PA,Pennsylvania,2016,President,36.2,60.1,23.9,"115,413","191,681","76,268","319,175"
4212,PA-12,PA,Pennsylvania,2016,President,37.9,58.6,20.7,"137,589","213,091","75,502","363,367"
4213,PA-13,PA,Pennsylvania,2016,President,65.3,31.7,-33.6,"217,255","105,552","-111,703","332,628"
4214,PA-14,PA,Pennsylvania,2016,President,66,30.5,-35.5,"231,954","107,173","-124,781","351,273"
4215,PA-15,PA,Pennsylvania,2016,President,44.2,51.8,7.6,"148,111","173,613","25,502","334,917"
4216,PA-16,PA,Pennsylvania,2016,President,44.2,51,6.8,"140,236","161,837","21,601","317,140"
4217,PA-17,PA,Pennsylvania,2016,President,43.3,53.4,10.1,"132,897","163,866","30,969","306,982"
4218,PA-18,PA,Pennsylvania,2016,President,38.5,58,19.5,"142,859","215,226","72,367","370,786"
4201,PA-01,PA,Pennsylvania,2016,Senate,78.8,20,-58.8,"240,059","60,923","-179,136","304,824"
4202,PA-02,PA,Pennsylvania,2016,Senate,88.5,10.6,-77.9,"319,743","38,261","-281,482","361,445"
4203,PA-03,PA,Pennsylvania,2016,Senate,36,59,23,"115,643","189,788","74,145","321,666"
4204,PA-04,PA,Pennsylvania,2016,Senate,36.8,58.6,21.8,"124,398","198,106","73,708","338,331"
4205,PA-05,PA,Pennsylvania,2016,Senate,34.6,59.5,24.9,"108,078","186,039","77,961","312,577"
4206,PA-06,PA,Pennsylvania,2016,Senate,44.8,52,7.2,"164,694","191,549","26,855","368,024"
4207,PA-07,PA,Pennsylvania,2016,Senate,45,53.1,8.1,"172,852","204,215","31,363","384,445"
4208,PA-08,PA,Pennsylvania,2016,Senate,45.8,52.5,6.7,"175,064","200,411","25,347","381,968"
4209,PA-09,PA,Pennsylvania,2016,Senate,29.3,65,35.7,"83,333","184,882","101,549","284,642"
4210,PA-10,PA,Pennsylvania,2016,Senate,31.9,62,30.1,"97,614","189,874","92,260","306,235"
4211,PA-11,PA,Pennsylvania,2016,Senate,38.1,56.7,18.6,"119,798","178,150","58,352","314,451"
4212,PA-12,PA,Pennsylvania,2016,Senate,38.5,56.4,17.9,"139,445","204,571","65,126","362,469"
4213,PA-13,PA,Pennsylvania,2016,Senate,63.1,35.6,-27.5,"205,521","116,011","-89,510","325,701"
4214,PA-14,PA,Pennsylvania,2016,Senate,65.7,29.6,-36.1,"228,940","103,205","-125,735","348,507"
4215,PA-15,PA,Pennsylvania,2016,Senate,43,53.3,10.3,"142,501","176,488","33,987","331,198"
4216,PA-16,PA,Pennsylvania,2016,Senate,42.9,53.1,10.2,"135,980","168,223","32,243","316,892"
