state,county_name,county_id,dem_2016,gop_2016,oth_2016,total_2016,districts_2016
NJ,Bergen,34003,219270,145915,7300,372485,5;8;9
NJ,Burlington,34005,91475,100069,6901,198445,1;2;3
NJ,Camden,34007,130001,71192,6535,207728,1;2
NJ,Cape May,34009,12949,29796,1418,44163,2
NJ,Cumberland,34011,19482,26837,1938,48257,2
NJ,Essex,34013,188247,55902,7541,251690,7;8;10;11
NJ,Gloucester,34015,62513,63194,4561,130268,1;2
NJ,Hudson,34017,129447,33346,7575,170368,8;9;10
NJ,Hunterdon,34019,23614,40529,3587,67730,7
NJ,Mercer,34021,89139,52153,5861,147153,4;12
NJ,Middlesex,34023,183701,101041,8629,293371,6;12
NJ,Monmouth,34025,122400,162915,7570,292885,4;6
NJ,Morris,34027,84079,139343,4316,227738,7;11
NJ,Ocean,34029,69693,170563,6856,247112,2;3;4
NJ,Passaic,34031,102558,59686,5209,167453,5;9;11
NJ,Salem,34033,9230,18551,1357,29138,2
NJ,Somerset,34035,73140,70036,3608,146784,7;12
NJ,Sussex,34037,25030,44272,3891,73193,5;11
NJ,Union,34039,119724,64263,4145,188132,7;8;10;12
NJ,Warren,34041,17381,27300,1515,46196,5;7
NM,Bernalillo,35001,174552,92919,0,267471,1;2;3
NM,Catron,35003,469,1536,2,2007,2
NM,Chaves,35005,4929,14920,3,19852,2
NM,Cibola,35006,2945,4943,1,7889,2
NM,Colfax,35007,2999,2260,0,5259,3
NM,Curry,35009,4318,8681,0,12999,3
NM,De Baca,35011,162,715,0,877,2
NM,Doña Ana,35013,36362,32633,47,69042,2
NM,Eddy,35015,4324,14881,1,19206,2
NM,Grant,35017,6194,6374,0,12568,2
NM,Guadalupe,35019,698,1050,0,1748,2
NM,Harding,35021,228,285,0,513,3
NM,Hidalgo,35023,652,1161,0,1813,2
NM,Lea,35025,2884,14430,0,17314,2
NM,Lincoln,35027,2192,6545,4,8741,2
NM,Los Alamos,35028,6514,4151,0,10665,3
NM,Luna,35029,2757,4255,0,7012,2
NM,McKinley,35031,15593,5582,1,21176,2;3
NM,Mora,35033,1789,614,0,2403,3
NM,Otero,35035,5580,13982,9,19571,2
NM,Quay,35037,1555,1933,0,3488,3
NM,Rio Arriba,35039,11594,3093,0,14687,3
NM,Roosevelt,35041,1707,4099,0,5806,2;3
NM,San Juan,35045,17993,27083,0,45076,3
NM,San Miguel,35047,8449,2124,0,10573,3
NM,Sandoval,35043,33708,26814,0,60522,1;3
NM,Santa Fe,35049,54858,15196,0,70054,1;3
NM,Sierra,35051,1640,3453,1,5094,2
NM,Socorro,35053,2728,3952,1,6681,2
NM,Taos,35055,12123,2903,0,15026,3
NM,Torrance,35057,3134,3114,0,6248,1
NM,Union,35059,524,1155,0,1679,3
NM,Valencia,35061,10778,16288,0,27066,1;2
NY,Yates,36123,3416,6118,0,9534,23
NY,Albany,36001,96029,36647,0,132676,20
NY,Allegany,36003,5112,12589,0,17701,23
NY,Bronx,36005,333209,24892,37654,395755,13;14;15;16
NY,Broome,36007,40342,31947,9981,82270,19;22
NY,Cattaraugus,36009,10573,18496,0,29069,23
NY,Cayuga,36011,10712,21511,8,32231,24
NY,Chautauqua,36013,21810,30091,0,51901,23
NY,Chemung,36015,13766,21125,0,34891,23
NY,Chenango,36017,6989,10170,1949,19108,22
NY,Clinton,36019,13426,17072,853,31351,21
NY,Columbia,36021,14212,15741,0,29953,19
NY,Cortland,36023,9101,8249,1634,18984,22
NY,Delaware,36025,6943,11913,0,18856,19
NY,Dutchess,36027,64227,57128,0,121355,18;19
NY,Erie,36029,245671,158655,0,404326,26;27
NY,Essex,36031,519,9286,691,10496,21
NY,Franklin,36033,6646,9326,521,16493,21
NY,Fulton,36035,4532,14742,488,19762,21
NY,Genesee,36037,7016,17543,0,24559,27
NY,Greene,36039,7318,13740,0,21058,19
NY,Hamilton,36041,725,2243,93,3061,21
NY,Herkimer,36043,6683,13055,5102,24840,21;22
NY,Jefferson,36045,8794,26949,1367,37110,21
NY,Kings,36047,633257,97273,53477,784007,7;8;9;10;11;12
NY,Lewis,36049,2190,8385,300,10875,21
NY,Livingston,36051,9105,18685,0,27790,27
NY,Madison,36053,12074,13880,2534,28488,22
NY,Monroe,36055,187804,151306,0,339110,25;27
NY,Montgomery,36057,9499,8634,0,18133,19;20
NY,Nassau,36059,321251,278584,517,600352,2;3;4;5
NY,New York,36061,530131,87652,72106,689889,7;10;12;13
NY,Niagara,36063,37279,47335,0,84614,26;27
NY,Oneida,36065,32563,42591,11441,86595,22
NY,Onondaga,36067,87118,117230,0,204348,24
NY,Ontario,36069,19022,29573,0,48595,23;27
NY,Orange,36071,80336,61944,0,142280,18
NY,Orleans,36073,3906,11028,1635,16569,27
NY,Oswego,36075,15096,28843,1446,45385,22;24
NY,Otsego,36077,10642,13768,0,24410,19
NY,Putnam,36079,21923,22648,0,44571,18
NY,Queens,36081,507601,119658,54350,681609,3;5;6;7;8;12;14
NY,Rensselaer,36083,37483,30766,0,68249,19;20
NY,Richmond,36085,57008,111879,14552,183439,11
NY,Rockland,36087,86297,0,0,86297,17
NY,Saratoga,36091,52496,54501,1848,108845,20;21
NY,Schenectady,36093,43201,21456,0,64657,20
NY,Schoharie,36095,4722,8778,3,13503,19
NY,Schuyler,36097,3244,5220,0,8464,23
NY,Seneca,36099,5586,7583,0,13169,23
NY,St. Lawrence,36089,12585,23713,1482,37780,21
NY,Steuben,36101,12194,25393,0,37587,23
NY,Suffolk,36103,278279,361915,0,640194,1;2;3
NY,Sullivan,36105,13053,15090,0,28143,19
NY,Tioga,36107,7048,13415,678,21141,22;23
NY,Tompkins,36109,29106,11579,0,40685,23
NY,Ulster,36111,45541,36216,0,81757,19
NY,Warren,36113,7831,19388,3178,30397,21
NY,Washington,36115,6242,15990,1522,23754,21
NY,Wayne,36117,11898,25753,0,37651,24
NY,Westchester,36119,281805,24104,0,305909,16;17;18
NY,Wyoming,36121,3624,12983,1,16608,27
NC,Alamance,37001,28996,40312,0,69308,6
NC,Alexander,37003,4367,13498,0,17865,5
NC,Alleghany,37005,1458,3812,0,5270,5
NC,Anson,37007,5726,4485,0,10211,9
NC,Ashe,37009,4100,9207,0,13307,5
NC,Avery,37011,1820,6124,0,7944,5
NC,Beaufort,37013,7486,15979,0,23465,3
NC,Bertie,37015,6089,2848,108,9045,1
NC,Bladen,37017,6827,7885,0,14712,7;9
NC,Brunswick,37019,22049,44200,0,66249,7
NC,Buncombe,37021,75678,58880,0,134558,10;11
NC,Burke,37023,11770,25917,0,37687,11
NC,Cabarrus,37025,33990,56315,0,90305,8
NC,Caldwell,37027,8699,26359,0,35058,11
NC,Camden,37029,1183,3676,0,4859,3
NC,Carteret,37031,8287,28820,0,37107,3
NC,Caswell,37033,4601,6136,0,10737,6
NC,Catawba,37035,20787,49625,0,70412,5;10
NC,Chatham,37037,20573,18201,0,38774,6
NC,Cherokee,37039,3436,10224,0,13660,11
NC,Chowan,37041,2757,4261,0,7018,3
NC,Clay,37043,1595,4185,0,5780,11
NC,Cleveland,37045,14713,28898,0,43611,10
NC,Columbus,37047,8628,14110,0,22738,7
NC,Craven,37049,15511,30523,0,46034,3
NC,Cumberland,37051,69656,52868,0,122524,8;9
NC,Currituck,37053,2664,9534,0,12198,3
NC,Dare,37055,6416,12682,0,19098,3
NC,Davidson,37057,18114,54566,0,72680,13
NC,Davie,37059,4674,16609,0,21283,13
NC,Duplin,37061,8294,11668,0,19962,7
NC,Durham,37063,117631,30977,3956,152564,1;4
NC,Edgecombe,37065,16708,7290,350,24348,1
NC,Forsyth,37067,93519,81334,0,174853,5
NC,Franklin,37069,13019,16616,0,29635,2
NC,Gaston,37071,30250,63438,0,93688,10
NC,Gates,37073,2587,2493,121,5201,1
NC,Graham,37075,928,3037,0,3965,11
NC,Granville,37077,13239,12477,857,26573,1
NC,Greene,37079,3173,4797,0,7970,3
NC,Guilford,37081,142903,107029,0,249932,6;13
NC,Halifax,37083,16509,7907,345,24761,1
NC,Harnett,37085,17483,27524,0,45007,2
NC,Haywood,37087,11032,18917,0,29949,11
NC,Henderson,37089,19437,37549,0,56986,11
NC,Hertford,37091,7074,2658,118,9850,1
NC,Hoke,37093,9540,7740,0,17280,8
NC,Hyde,37095,773,1495,0,2268,3
NC,Iredell,37097,24646,53976,0,78622,10;13
NC,Jackson,37099,8462,9868,0,18330,11
NC,Johnston,37101,27607,55335,0,82942,2;7
NC,Jones,37103,1803,3246,0,5049,3
NC,Lee,37105,10329,13490,0,23819,6
NC,Lenoir,37107,11498,14822,0,26320,3
NC,Lincoln,37109,9819,29205,0,39024,10
NC,Macon,37113,5604,11693,0,17297,11
NC,Madison,37115,4305,6615,0,10920,11
NC,Martin,37117,6391,4996,210,11597,1
NC,McDowell,37111,4945,14266,0,19211,11
NC,Mecklenburg,37119,279110,177589,0,456699,9;12
NC,Mitchell,37121,1641,6189,0,7830,11
NC,Montgomery,37123,4280,6895,0,11175,8
NC,Moore,37125,15341,31561,0,46902,8
NC,Nash,37127,22925,23810,0,46735,2
NC,New Hanover,37129,48474,59302,0,107776,7
NC,Northampton,37131,6365,3128,120,9613,1
NC,Onslow,37133,15914,39311,0,55225,3
NC,Orange,37135,59838,20576,0,80414,4
NC,Pamlico,37137,2133,4625,0,6758,3
NC,Pasquotank,37139,8187,8747,0,16934,3
NC,Pender,37141,9158,17814,0,26972,7
NC,Perquimans,37143,2115,4395,0,6510,3
NC,Person,37145,7542,10893,0,18435,6
NC,Pitt,37147,37755,39727,1104,78586,1;3
NC,Polk,37149,4611,6035,0,10646,10
NC,Randolph,37151,12761,49642,0,62403,6
NC,Richmond,37153,8358,9720,0,18078,9
NC,Robeson,37155,19578,17986,0,37564,9
NC,Rockingham,37157,13962,27159,0,41121,6
NC,Rowan,37159,19723,42364,0,62087,8;13
NC,Rutherford,37161,8180,21216,0,29396,10
NC,Sampson,37163,9874,14907,0,24781,7
NC,Scotland,37165,7032,5857,0,12889,9
NC,Stanly,37167,7858,21188,0,29046,8
NC,Stokes,37169,5901,16197,0,22098,5
NC,Surry,37171,8602,22941,0,31543,5
NC,Swain,37173,2604,3335,0,5939,11
NC,Transylvania,37175,6678,10786,0,17464,11
NC,Tyrrell,37177,590,1104,0,1694,3
NC,Union,37179,32522,69870,0,102392,9
NC,Vance,37181,12456,6447,394,19297,1
NC,Wake,37183,296935,216690,0,513625,2;4
NC,Warren,37185,6612,2872,185,9669,1
NC,Washington,37187,3743,2151,116,6010,1
NC,Watauga,37189,14837,14276,0,29113,5
NC,Wayne,37191,20633,27739,0,48372,7
NC,Wilkes,37193,7918,22783,0,30701,5
NC,Wilson,37195,20307,16638,487,37432,1;2
NC,Yadkin,37197,3852,13500,0,17352,5
NC,Yancey,37199,3598,6164,0,9762,11
ND,Adams,38001,151,1003,58,1212,1
ND,Barnes,38003,1538,3401,337,5276,1
ND,Benson,38005,857,1053,98,2008,1
ND,Billings,38007,68,505,25,598,1
ND,Bottineau,38009,578,2672,214,3464,1
ND,Bowman,38011,177,1502,97,1776,1
ND,Burke,38013,90,910,43,1043,1
ND,Burleigh,38015,9863,34413,3044,47320,1
ND,Cass,38017,25133,45714,7578,78425,1
ND,Cavalier,38019,367,1528,102,1997,1
ND,Dickey,38021,495,1801,110,2406,1
ND,Divide,38023,203,935,79,1217,1
ND,Dunn,38025,375,1757,78,2210,1
ND,Eddy,38027,308,826,84,1218,1
ND,Emmons,38029,179,1692,94,1965,1
ND,Foster,38031,263,1339,115,1717,1
ND,Golden Valley,38033,96,811,46,953,1
ND,Grand Forks,38035,8779,18671,1775,29225,1
ND,Grant,38037,153,1189,50,1392,1
ND,Griggs,38039,283,916,65,1264,1
ND,Hettinger,38041,115,1089,77,1281,1
ND,Kidder,38043,152,1164,58,1374,1
ND,LaMoure,38045,467,1578,107,2152,1
ND,Logan,38047,102,929,52,1083,1
ND,McHenry,38049,431,2217,164,2812,1
ND,McIntosh,38051,205,1180,65,1450,1
ND,McKenzie,38053,752,3610,207,4569,1
ND,McLean,38055,1048,3973,261,5282,1
ND,Mercer,38057,632,3806,205,4643,1
ND,Morton,38059,2822,11741,1042,15605,1
ND,Mountrail,38061,1334,2570,167,4071,1
ND,Nelson,38063,437,1161,125,1723,1
ND,Oliver,38065,121,852,52,1025,1
ND,Pembina,38067,575,2390,186,3151,1
ND,Pierce,38069,318,1649,91,2058,1
ND,Ramsey,38071,1222,3696,365,5283,1
ND,Ransom,38073,769,1405,163,2337,1
ND,Renville,38075,147,1062,64,1273,1
ND,Richland,38077,1879,4948,645,7472,1
ND,Rolette,38079,2487,1195,105,3787,1
ND,Sargent,38081,643,1183,169,1995,1
ND,Sheridan,38083,77,679,30,786,1
ND,Sioux,38085,973,243,25,1241,1
ND,Slope,38087,41,362,24,427,1
ND,Stark,38089,1453,9921,684,12058,1
ND,Steele,38091,282,652,81,1015,1
ND,Stutsman,38093,2174,7001,661,9836,1
ND,Towner,38095,249,828,79,1156,1
ND,Traill,38097,1018,2567,307,3892,1
ND,Walsh,38099,840,3469,298,4607,1
ND,Ward,38101,4772,20267,1891,26930,1
ND,Wells,38103,317,1940,113,2370,1
ND,Williams,38105,1567,10015,873,12455,1
OH,Adams,39001,2175,8500,108,10783,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Allen,39003,12439,31752,0,44191,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Ashland,39005,4094,15617,3994,23705,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Ashtabula,39007,15619,23821,22,39462,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Athens,39009,15267,11371,0,26638,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Auglaize,39011,3916,19114,0,23030,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Belmont,39013,9809,20453,0,30262,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Brown,39015,4140,14741,118,18999,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Butler,39017,48176,108635,6850,163661,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Carroll,39019,3377,9019,0,12396,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Champaign,39021,4387,13555,0,17942,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Clark,39023,20578,35150,3115,58843,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Clermont,39025,20703,73873,1096,95672,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Clinton,39027,3653,14274,0,17927,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Columbiana,39029,12596,32160,0,44756,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Coshocton,39031,3492,10557,750,14799,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Crawford,39033,5282,12765,0,18047,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Cuyahoga,39035,361469,195778,15,557262,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Darke,39037,3874,19051,904,23829,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Defiance,39039,4493,13080,0,17573,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Delaware,39041,25328,74008,2746,102082,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Erie,39043,20726,15830,0,36556,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Fairfield,39045,20446,48873,0,69319,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Fayette,39047,2342,8083,239,10664,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Franklin,39049,299714,242114,4589,546417,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Fulton,39051,4871,15585,0,20456,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Gallia,39053,2670,9368,0,12038,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Geauga,39055,13588,35059,21,48668,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Greene,39057,21198,56889,1941,80028,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Guernsey,39059,4143,11644,0,15787,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Hamilton,39061,179721,211062,5960,396743,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Hancock,39063,7385,27181,0,34566,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Hardin,39065,2657,8883,0,11540,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Harrison,39067,2019,4853,0,6872,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Henry,39069,2791,10716,0,13507,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Highland,39071,3676,13832,9,17517,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Hocking,39073,3788,8321,0,12109,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Holmes,39075,1211,9421,397,11029,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Huron,39077,7262,15373,885,23520,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Jackson,39079,3071,9248,0,12319,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Jefferson,39081,8995,18225,0,27220,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Knox,39083,6833,19354,1577,27764,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Lake,39085,39174,70412,41,109627,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Lawrence,39087,7279,17971,0,25250,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Licking,39089,19817,57172,2994,79983,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Logan,39091,4345,16835,0,21180,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Lorain,39093,64695,59717,2480,126892,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Lucas,39095,110533,77827,0,188360,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Madison,39097,3695,13210,0,16905,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Mahoning,39099,70481,40947,4,111432,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Marion,39101,7801,17024,169,24994,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Medina,39103,26177,57484,1773,85434,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Meigs,39105,2424,7029,0,9453,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Mercer,39107,3171,17136,291,20598,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Miami,39109,10375,38041,1859,50275,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Monroe,39111,2220,4301,0,6521,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Montgomery,39113,86765,152564,8717,248046,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Morgan,39115,1584,4496,0,6080,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Morrow,39117,2976,12202,725,15903,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Muskingum,39119,8807,25031,957,34795,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Noble,39121,1411,4304,0,5715,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Ottawa,39123,9536,12350,0,21886,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Paulding,39125,2115,6458,0,8573,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Perry,39127,3660,9750,0,13410,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Pickaway,39129,5485,18035,0,23520,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Pike,39131,4049,6817,45,10911,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Portage,39133,35917,35957,26,71900,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Preble,39135,3802,14938,860,19600,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Putnam,39137,2404,15943,0,18347,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Richland,39139,14468,34724,3410,52602,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Ross,39141,9367,18829,88,28284,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Sandusky,39143,10256,15789,0,26045,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Scioto,39145,9838,19224,80,29142,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Seneca,39147,7722,15214,0,22936,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Shelby,39149,4000,19335,0,23335,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Stark,39151,59642,99812,6492,165946,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Summit,39153,132447,108627,49,241123,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Trumbull,39155,60623,32564,13,93200,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Tuscarawas,39157,10654,27320,1388,39362,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Union,39159,6557,19343,0,25900,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Van Wert,39161,2486,11029,0,13515,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Vinton,39163,1574,3556,0,5130,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Warren,39165,30147,84402,18,114567,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Washington,39167,9797,19397,0,29194,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Wayne,39169,12887,34443,0,47330,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Williams,39171,3632,13252,0,16884,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Wood,39173,21797,40120,0,61917,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OH,Wyandot,39175,1957,7898,0,9855,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
OK,Adair,40001,1156,5097,281,6534,2
OK,Alfalfa,40003,256,1998,0,2254,3
OK,Atoka,40005,905,3773,267,4945,2
OK,Beaver,40007,217,1998,0,2215,3
OK,Beckham,40009,1054,6454,0,7508,3
OK,Blaine,40011,690,3060,0,3750,3
OK,Bryan,40013,2879,9807,920,13606,2
OK,Caddo,40015,2409,6909,0,9318,3
OK,Canadian,40017,11628,42710,450,54788,3;4
OK,Carter,40019,3987,13812,647,18446,4
OK,Cherokee,40021,5299,10187,995,16481,2
OK,Choctaw,40023,1208,3756,348,5312,2
OK,Cimarron,40025,84,978,0,1062,3
OK,Cleveland,40027,35263,68519,5647,109429,4
OK,Coal,40029,538,1592,171,2301,2
OK,Comanche,40031,9976,21271,1247,32494,4
OK,Cotton,40033,404,2096,68,2568,4
OK,Craig,40035,1122,4311,300,5733,2
OK,Creek,40037,6060,19230,0,25290,3
OK,Custer,40039,1962,8548,0,10510,3
OK,Delaware,40041,3078,11646,881,15605,2
OK,Dewey,40043,239,2005,0,2244,3
OK,Ellis,40045,199,1625,0,1824,3
OK,Garfield,40047,4404,17209,0,21613,3
OK,Garvin,40049,1858,8308,322,10488,4
OK,Grady,40051,3741,17588,880,22209,4
OK,Grant,40053,391,1799,0,2190,3
OK,Greer,40055,355,1511,0,1866,3
OK,Harmon,40057,203,748,0,951,3
OK,Harper,40059,142,1355,0,1497,3
OK,Haskell,40061,1044,3428,202,4674,2
OK,Hughes,40063,1106,2889,429,4424,2
OK,Jackson,40065,1501,6190,0,7691,3
OK,Jefferson,40067,391,1882,44,2317,4
OK,Johnston,40069,910,2713,297,3920,2
OK,Kay,40071,3896,12605,0,16501,3
OK,Kingfisher,40073,710,5393,0,6103,3
OK,Kiowa,40075,687,2787,0,3474,3
OK,Latimer,40077,894,2880,224,3998,2
OK,Le Flore,40079,3868,11743,1225,16836,2
OK,Lincoln,40081,2739,11220,0,13959,3
OK,Logan,40083,4304,14515,0,18819,3
OK,Love,40085,748,2908,102,3758,4
OK,Major,40093,364,2995,0,3359,3
OK,Marshall,40095,1173,3909,347,5429,2
OK,Mayes,40097,3238,11536,891,15665,2
OK,McClain,40087,2752,13400,677,16829,4
OK,McCurtain,40089,2042,7654,709,10405,2
OK,McIntosh,40091,2091,5341,456,7888,2
OK,Murray,40099,1013,4317,171,5501,4
OK,Muskogee,40101,7471,15318,1275,24064,2
OK,Noble,40103,887,3906,0,4793,3
OK,Nowata,40105,741,3266,208,4215,2
OK,Okfuskee,40107,964,2681,254,3899,2
OK,Oklahoma,40109,102839,152846,16687,272372,4;5
OK,Okmulgee,40111,4094,9040,719,13853,2
OK,Osage,40113,6144,12612,0,18756,3
OK,Ottawa,40115,2764,6984,805,10553,2
OK,Pawnee,40117,1509,4740,0,6249,3
OK,Payne,40119,8472,19184,0,27656,3
OK,Pittsburg,40121,3885,12164,1062,17111,2
OK,Pontotoc,40123,3330,11000,448,14778,4
OK,Pottawatomie,40125,6043,17829,1388,25260,5
OK,Pushmataha,40127,815,3261,304,4380,2
OK,Roger Mills,40129,191,1554,0,1745,3
OK,Rogers,40131,5718,24988,2194,32900,2
OK,Seminole,40133,2380,5254,333,7967,5
OK,Sequoyah,40135,3384,9875,880,14139,2
OK,Stephens,40137,2917,14424,524,17865,4
OK,Texas,40139,916,4824,0,5740,3
OK,Tillman,40141,555,2078,52,2685,4
OK,Washita,40149,597,4006,0,4603,3
OK,Woods,40151,502,3101,0,3603,3
OK,Woodward,40153,926,6551,0,7477,3
OR,Baker,41001,1524,7036,28,8588,2
OR,Benton,41003,30287,14013,2946,47246,4;5
OR,Clackamas,41005,110163,84633,7572,202368,3;5
OR,Clatsop,41007,11165,7156,642,18963,1
OR,Columbia,41009,12348,11711,1231,25290,1
OR,Coos,41011,14534,14870,1312,30716,4
OR,Crook,41013,2030,9720,38,11788,2
OR,Curry,41015,5574,6227,526,12327,4
OR,Deschutes,41017,31539,63565,247,95351,2
OR,Douglas,41019,22424,28128,2125,52677,4
OR,Gilliam,41021,134,872,4,1010,2
OR,Grant,41023,647,3555,8,4210,2
OR,Harney,41025,668,3178,16,3862,2
OR,Hood River,41027,5284,5289,19,10592,2
OR,Jackson,41029,34895,69481,319,104695,2
OR,Jefferson,41031,2223,6856,31,9110,2
OR,Josephine,41033,12278,29821,1081,43180,2;4
OR,Klamath,41035,5431,24137,112,29680,2
OR,Lake,41037,521,3292,24,3837,2
OR,Lane,41039,119691,59409,9027,188127,4
OR,Lincoln,41041,14571,8699,1265,24535,5
OR,Linn,41043,24933,29701,2505,57139,4
OR,Malheur,41045,2038,8033,22,10093,2
OR,Marion,41047,65374,61687,4489,131550,5
OR,Morrow,41049,753,3284,12,4049,2
OR,Multnomah,41051,280938,61164,28061,370163,1;3;5
OR,Polk,41053,19026,18646,1277,38949,5
OR,Sherman,41055,133,854,0,987,2
OR,Tillamook,41057,7170,5611,573,13354,5
OR,Umatilla,41059,5907,20746,73,26726,2
OR,Union,41061,2474,10157,33,12664,2
OR,Wallowa,41063,907,3325,7,4239,2
OR,Wasco,41065,3565,8004,45,11614,2
OR,Washington,41067,154293,92442,8715,255450,1
