precinct	office	party_detailed	party_simplified	mode	votes	county_name	county_fips	jurisdiction_name	jurisdiction_fips	candidate	district	dataverse	year	stage	state	special	writein	state_po	state_fips	state_cen	state_ic	date	readme_check	magnitude
"SANBORNTON"	"US SENATE"	""	""	"TOTAL"	0	"BELKNAP"	33001	"SANBORNTON"	3300167300	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TILTON"	"US SENATE"	""	""	"TOTAL"	1	"BELKNAP"	33001	"TILTON"	3300177060	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALBANY"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	140	"CARROLL"	33003	"ALBANY"	3300300420	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BARTLETT"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	628	"CARROLL"	33003	"BARTLETT"	3300303700	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BROOKFIELD"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	271	"CARROLL"	33003	"BROOKFIELD"	3300307940	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHATHAM"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	96	"CARROLL"	33003	"CHATHAM"	3300311780	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CONWAY"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1705	"CARROLL"	33003	"CONWAY"	3300314660	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EATON"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	100	"CARROLL"	33003	"EATON"	3300323380	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EFFINGHAM"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	422	"CARROLL"	33003	"EFFINGHAM"	3300323620	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FREEDOM"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	487	"CARROLL"	33003	"FREEDOM"	3300327700	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HALE'S LOCATION"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	25	"CARROLL"	33003	"HALE'S LOCATION"	3300332500	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HART'S LOCATION"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	17	"CARROLL"	33003	"HART'S LOCATION"	3300334500	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JACKSON"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	200	"CARROLL"	33003	"JACKSON"	3300338260	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADISON"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	596	"CARROLL"	33003	"MADISON"	3300345060	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MOULTONBOROUGH"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1756	"CARROLL"	33003	"MOULTONBOROUGH"	3300349380	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"OSSIPEE"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1163	"CARROLL"	33003	"OSSIPEE"	3300358740	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANDWICH"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	354	"CARROLL"	33003	"SANDWICH"	3300367780	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TAMWORTH"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	649	"CARROLL"	33003	"TAMWORTH"	3300376100	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TUFTONBORO"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	850	"CARROLL"	33003	"TUFTONBORO"	3300377620	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WAKEFIELD"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1600	"CARROLL"	33003	"WAKEFIELD"	3300378180	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WOLFEBORO"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1955	"CARROLL"	33003	"WOLFEBORO"	3300386420	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALBANY"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	208	"CARROLL"	33003	"ALBANY"	3300300420	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BARTLETT"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1153	"CARROLL"	33003	"BARTLETT"	3300303700	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BROOKFIELD"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	204	"CARROLL"	33003	"BROOKFIELD"	3300307940	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHATHAM"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	91	"CARROLL"	33003	"CHATHAM"	3300311780	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CONWAY"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	2601	"CARROLL"	33003	"CONWAY"	3300314660	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EATON"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	167	"CARROLL"	33003	"EATON"	3300323380	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EFFINGHAM"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	298	"CARROLL"	33003	"EFFINGHAM"	3300323620	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FREEDOM"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	450	"CARROLL"	33003	"FREEDOM"	3300327700	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HALE'S LOCATION"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	45	"CARROLL"	33003	"HALE'S LOCATION"	3300332500	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HART'S LOCATION"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	20	"CARROLL"	33003	"HART'S LOCATION"	3300334500	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JACKSON"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	498	"CARROLL"	33003	"JACKSON"	3300338260	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADISON"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	786	"CARROLL"	33003	"MADISON"	3300345060	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MOULTONBOROUGH"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1394	"CARROLL"	33003	"MOULTONBOROUGH"	3300349380	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"OSSIPEE"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	791	"CARROLL"	33003	"OSSIPEE"	3300358740	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANDWICH"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	660	"CARROLL"	33003	"SANDWICH"	3300367780	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TAMWORTH"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	735	"CARROLL"	33003	"TAMWORTH"	3300376100	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TUFTONBORO"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	720	"CARROLL"	33003	"TUFTONBORO"	3300377620	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WAKEFIELD"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	962	"CARROLL"	33003	"WAKEFIELD"	3300378180	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WOLFEBORO"	"US SENATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1925	"CARROLL"	33003	"WOLFEBORO"	3300386420	"MAGGIE HASSAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALBANY"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	5	"CARROLL"	33003	"ALBANY"	3300300420	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BARTLETT"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	26	"CARROLL"	33003	"BARTLETT"	3300303700	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BROOKFIELD"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	8	"CARROLL"	33003	"BROOKFIELD"	3300307940	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHATHAM"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	3	"CARROLL"	33003	"CHATHAM"	3300311780	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CONWAY"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	61	"CARROLL"	33003	"CONWAY"	3300314660	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EATON"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	3	"CARROLL"	33003	"EATON"	3300323380	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EFFINGHAM"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	16	"CARROLL"	33003	"EFFINGHAM"	3300323620	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FREEDOM"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	12	"CARROLL"	33003	"FREEDOM"	3300327700	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HALE'S LOCATION"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	1	"CARROLL"	33003	"HALE'S LOCATION"	3300332500	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HART'S LOCATION"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	1	"CARROLL"	33003	"HART'S LOCATION"	3300334500	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JACKSON"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	9	"CARROLL"	33003	"JACKSON"	3300338260	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADISON"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	20	"CARROLL"	33003	"MADISON"	3300345060	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MOULTONBOROUGH"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	30	"CARROLL"	33003	"MOULTONBOROUGH"	3300349380	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"OSSIPEE"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	43	"CARROLL"	33003	"OSSIPEE"	3300358740	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANDWICH"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	12	"CARROLL"	33003	"SANDWICH"	3300367780	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TAMWORTH"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	36	"CARROLL"	33003	"TAMWORTH"	3300376100	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TUFTONBORO"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	15	"CARROLL"	33003	"TUFTONBORO"	3300377620	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WAKEFIELD"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	48	"CARROLL"	33003	"WAKEFIELD"	3300378180	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WOLFEBORO"	"US SENATE"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	53	"CARROLL"	33003	"WOLFEBORO"	3300386420	"JEREMY KAUFFMAN"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALBANY"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"ALBANY"	3300300420	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BARTLETT"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"BARTLETT"	3300303700	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BROOKFIELD"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"BROOKFIELD"	3300307940	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHATHAM"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"CHATHAM"	3300311780	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CONWAY"	"US SENATE"	""	""	"TOTAL"	3	"CARROLL"	33003	"CONWAY"	3300314660	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EATON"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"EATON"	3300323380	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EFFINGHAM"	"US SENATE"	""	""	"TOTAL"	1	"CARROLL"	33003	"EFFINGHAM"	3300323620	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FREEDOM"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"FREEDOM"	3300327700	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HALE'S LOCATION"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"HALE'S LOCATION"	3300332500	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HART'S LOCATION"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"HART'S LOCATION"	3300334500	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JACKSON"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"JACKSON"	3300338260	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADISON"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"MADISON"	3300345060	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MOULTONBOROUGH"	"US SENATE"	""	""	"TOTAL"	1	"CARROLL"	33003	"MOULTONBOROUGH"	3300349380	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"OSSIPEE"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"OSSIPEE"	3300358740	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANDWICH"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"SANDWICH"	3300367780	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TAMWORTH"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"TAMWORTH"	3300376100	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TUFTONBORO"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"TUFTONBORO"	3300377620	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WAKEFIELD"	"US SENATE"	""	""	"TOTAL"	0	"CARROLL"	33003	"WAKEFIELD"	3300378180	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WOLFEBORO"	"US SENATE"	""	""	"TOTAL"	8	"CARROLL"	33003	"WOLFEBORO"	3300386420	"SCATTER"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALSTEAD"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	358	"CHESHIRE"	33005	"ALSTEAD"	3300500820	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHESTERFIELD"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	820	"CHESHIRE"	33005	"CHESTERFIELD"	3300512260	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DUBLIN"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	347	"CHESHIRE"	33005	"DUBLIN"	3300519140	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FITZWILLIAM"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	551	"CHESHIRE"	33005	"FITZWILLIAM"	3300526500	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"GILSUM"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	189	"CHESHIRE"	33005	"GILSUM"	3300529220	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HARRISVILLE"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	160	"CHESHIRE"	33005	"HARRISVILLE"	3300534420	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HINSDALE"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	544	"CHESHIRE"	33005	"HINSDALE"	3300536660	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JAFFREY"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1049	"CHESHIRE"	33005	"JAFFREY"	3300538500	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 1"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	303	"CHESHIRE"	33005	"KEENE"	3300539300	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 2"	"US SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	474	"CHESHIRE"	33005	"KEENE"	3300539300	"DONALD C BOLDUC"		"SENATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
