cycle,district,election,candidate,party,contributions,expenditures,status,data_through,tusa_candidate,race_url,incumbent
2024,28,"Democratic Party Primary Election March 19, 2024",Jessica Miranda,Democratic,120374.71,87610.29,Advanced,12/31/2024,/oh/candidate/jessica-miranda-14449,/oh/race/ohio-house-of-representatives-district-28-68553,True
2024,28,"Democratic Party Primary Election March 19, 2024",Regina Collins,Independent,0.0,0.0,Disqualified,12/31/2024,/oh/candidate/regina-collins,/oh/race/ohio-house-of-representatives-district-28-68553,False
2024,28,"Republican Party Primary Election March 19, 2024",Jennifer Giroux,Republican,97126.54,59175.45,Advanced,12/31/2024,/oh/candidate/jennifer-giroux,/oh/race/ohio-house-of-representatives-district-28-68553,False
2024,29,"General Election November 5, 2024",Cindy Abrams,Republican,565394.71,391115.43,Won,12/31/2024,/oh/candidate/cindy-abrams-15157,/oh/race/ohio-house-of-representatives-district-29-68554,True
2024,29,"General Election November 5, 2024",Joseph Salvato,Democratic,22491.39,41234.78,Lost,12/31/2024,/oh/candidate/joseph-salvato,/oh/race/ohio-house-of-representatives-district-29-68554,False
2024,29,"General Election November 5, 2024",Liz Anderson,Independent,0.0,0.0,Withdrew,12/31/2024,,/oh/race/ohio-house-of-representatives-district-29-68554,False
2024,29,"Democratic Party Primary Election March 19, 2024",Joseph Salvato,Democratic,22491.39,41234.78,Advanced,12/31/2024,/oh/candidate/joseph-salvato,/oh/race/ohio-house-of-representatives-district-29-68554,False
2024,29,"Republican Party Primary Election March 19, 2024",Cindy Abrams,Republican,565394.71,391115.43,Advanced,12/31/2024,/oh/candidate/cindy-abrams-15157,/oh/race/ohio-house-of-representatives-district-29-68554,True
2024,29,"Republican Party Primary Election March 19, 2024",George Brunemann,Republican,49665.89,49607.53,Lost,12/31/2024,/oh/candidate/george-brunemann,/oh/race/ohio-house-of-representatives-district-29-68554,False
2024,30,"General Election November 5, 2024",Mike Odioso,Republican,223720.37,176286.95,Won,12/31/2024,/oh/candidate/mike-odioso,/oh/race/ohio-house-of-representatives-district-30-68556,False
2024,30,"General Election November 5, 2024",Stefanie Hawk,Democratic,24856.42,20885.07,Lost,12/31/2024,/oh/candidate/stefanie-hawk,/oh/race/ohio-house-of-representatives-district-30-68556,False
2024,30,"Democratic Party Primary Election March 19, 2024",Stefanie Hawk,Democratic,24856.42,20885.07,Advanced,12/31/2024,/oh/candidate/stefanie-hawk,/oh/race/ohio-house-of-representatives-district-30-68556,False
2024,30,"Democratic Party Primary Election March 19, 2024",Andrew Voynovich,Democratic,0.0,0.0,Lost,12/31/2024,,/oh/race/ohio-house-of-representatives-district-30-68556,False
2024,30,"Republican Party Primary Election March 19, 2024",Mike Odioso,Republican,223720.37,176286.95,Advanced,12/31/2024,/oh/candidate/mike-odioso,/oh/race/ohio-house-of-representatives-district-30-68556,False
2024,31,"General Election November 5, 2024",Bill Roemer,Republican,747097.9,490764.57,Won,12/31/2024,/oh/candidate/bill-roemer-14640,/oh/race/ohio-house-of-representatives-district-31-68557,True
2024,31,"General Election November 5, 2024",AJ Harris,Democratic,170606.97,164662.17,Lost,12/31/2024,/oh/candidate/aj-harris-15318,/oh/race/ohio-house-of-representatives-district-31-68557,False
2024,31,"General Election November 5, 2024",Jennings Digman,Libertarian,0.0,0.0,Withdrew,12/31/2024,,/oh/race/ohio-house-of-representatives-district-31-68557,False
2024,31,"Democratic Party Primary Election March 19, 2024",AJ Harris,Democratic,170606.97,164662.17,Advanced,12/31/2024,/oh/candidate/aj-harris-15318,/oh/race/ohio-house-of-representatives-district-31-68557,False
2024,31,"Republican Party Primary Election March 19, 2024",Bill Roemer,Republican,747097.9,490764.57,Advanced,12/31/2024,/oh/candidate/bill-roemer-14640,/oh/race/ohio-house-of-representatives-district-31-68557,True
2024,32,"General Election November 5, 2024",Jack K. Daniels,Republican,227494.87,129129.59,Won,12/31/2024,/oh/candidate/jack-k-daniels,/oh/race/ohio-house-of-representatives-district-32-68558,True
2024,32,"General Election November 5, 2024",Jim Colopy,Democratic,43526.2,43259.11,Lost,12/31/2024,/oh/candidate/jim-colopy,/oh/race/ohio-house-of-representatives-district-32-68558,False
2024,32,"Democratic Party Primary Election March 19, 2024",Jim Colopy,Democratic,43526.2,43259.11,Advanced,12/31/2024,/oh/candidate/jim-colopy,/oh/race/ohio-house-of-representatives-district-32-68558,False
2024,32,"Republican Party Primary Election March 19, 2024",Jack K. Daniels,Republican,227494.87,129129.59,Advanced,12/31/2024,/oh/candidate/jack-k-daniels,/oh/race/ohio-house-of-representatives-district-32-68558,True
2024,32,"Republican Party Primary Election March 19, 2024",Mary Stormer,Republican,30703.33,31229.37,Lost,12/31/2024,/oh/candidate/mary-stormer,/oh/race/ohio-house-of-representatives-district-32-68558,False
2024,33,"General Election November 5, 2024",Veronica Sims,Democratic,34277.98,34950.2,Won,12/31/2024,/oh/candidate/veronica-sims,/oh/race/ohio-house-of-representatives-district-33-68559,True
2024,33,"Democratic Party Primary Election March 19, 2024",Veronica Sims,Democratic,34277.98,34950.2,Advanced,12/31/2024,/oh/candidate/veronica-sims,/oh/race/ohio-house-of-representatives-district-33-68559,True
2024,34,"General Election November 5, 2024",Derrick Hall,Democratic,218650.49,242151.92,Won,12/31/2024,/oh/candidate/derrick-hall,/oh/race/ohio-house-of-representatives-district-34-68560,False
2024,34,"General Election November 5, 2024",Adam Bozic,Republican,20031.71,9750.95,Lost,12/31/2024,/oh/candidate/adam-bozic,/oh/race/ohio-house-of-representatives-district-34-68560,False
2024,34,"Democratic Party Primary Election March 19, 2024",Derrick Hall,Democratic,218650.49,242151.92,Advanced,12/31/2024,/oh/candidate/derrick-hall,/oh/race/ohio-house-of-representatives-district-34-68560,False
2024,34,"Democratic Party Primary Election March 19, 2024",Dina Edwards,Democratic,14516.04,8066.04,Lost,12/31/2024,/oh/candidate/dina-edwards,/oh/race/ohio-house-of-representatives-district-34-68560,False
2024,34,"Democratic Party Primary Election March 19, 2024",Nathan Jarosz,Democratic,33663.68,46924.53,Lost,12/31/2024,/oh/candidate/nathan-jarosz,/oh/race/ohio-house-of-representatives-district-34-68560,False
2024,34,"Republican Party Primary Election March 19, 2024",Adam Bozic,Republican,20031.71,9750.95,Advanced,12/31/2024,/oh/candidate/adam-bozic,/oh/race/ohio-house-of-representatives-district-34-68560,False
2024,35,"General Election November 5, 2024",Steve Demetriou,Republican,613921.9,508037.23,Won,12/31/2024,/oh/candidate/steve-demetriou,/oh/race/ohio-house-of-representatives-district-35-68561,True
2024,35,"General Election November 5, 2024",Mark Curtis,Democratic,103016.34,90889.1,Lost,12/31/2024,/oh/candidate/mark-curtis,/oh/race/ohio-house-of-representatives-district-35-68561,False
2024,35,"Democratic Party Primary Election March 19, 2024",Mark Curtis,Democratic,103016.34,90889.1,Advanced,12/31/2024,/oh/candidate/mark-curtis,/oh/race/ohio-house-of-representatives-district-35-68561,False
2024,35,"Republican Party Primary Election March 19, 2024",Steve Demetriou,Republican,613921.9,508037.23,Advanced,12/31/2024,/oh/candidate/steve-demetriou,/oh/race/ohio-house-of-representatives-district-35-68561,True
2024,36,"General Election November 5, 2024",Andrea White,Republican,1114015.79,523717.86,Won,12/31/2024,/oh/candidate/andrea-white-15240,/oh/race/ohio-house-of-representatives-district-36-68562,True
2024,36,"General Election November 5, 2024",Rose Lounsbury,Democratic,288614.82,284340.18,Lost,12/31/2024,/oh/candidate/rose-lounsbury,/oh/race/ohio-house-of-representatives-district-36-68562,False
2024,36,"Democratic Party Primary Election March 19, 2024",Rose Lounsbury,Democratic,288614.82,284340.18,Advanced,12/31/2024,/oh/candidate/rose-lounsbury,/oh/race/ohio-house-of-representatives-district-36-68562,False
2024,36,"Democratic Party Primary Election March 19, 2024",Charles Horn,Democratic,0.0,3197.97,Lost,12/31/2024,/oh/candidate/charles-horn-15257,/oh/race/ohio-house-of-representatives-district-36-68562,False
2024,36,"Republican Party Primary Election March 19, 2024",Andrea White,Republican,1114015.79,523717.86,Advanced,12/31/2024,/oh/candidate/andrea-white-15240,/oh/race/ohio-house-of-representatives-district-36-68562,True
2024,37,"General Election November 5, 2024",Tom Young,Republican,100735.87,98575.27,Won,12/31/2024,/oh/candidate/tom-young-11933,/oh/race/ohio-house-of-representatives-district-37-68563,True
2024,37,"Democratic Party Primary Election March 19, 2024",R. Avery Neal,Democratic,0.0,0.0,Withdrew,12/31/2024,,/oh/race/ohio-house-of-representatives-district-37-68563,False
2024,37,"Republican Party Primary Election March 19, 2024",Tom Young,Republican,100735.87,98575.27,Advanced,12/31/2024,/oh/candidate/tom-young-11933,/oh/race/ohio-house-of-representatives-district-37-68563,True
2024,38,"General Election November 5, 2024",Desiree Tims,Democratic,98354.47,76442.32,Won,12/31/2024,/oh/candidate/desiree-tims,/oh/race/ohio-house-of-representatives-district-38-68564,False
2024,38,"Democratic Party Primary Election March 19, 2024",Desiree Tims,Democratic,98354.47,76442.32,Advanced,12/31/2024,/oh/candidate/desiree-tims,/oh/race/ohio-house-of-representatives-district-38-68564,False
2024,38,"Democratic Party Primary Election March 19, 2024",Derrick Foward,Democratic,31860.27,16648.29,Lost,12/31/2024,/oh/candidate/derrick-foward,/oh/race/ohio-house-of-representatives-district-38-68564,False
2024,39,"General Election November 5, 2024",Phil Plummer,Republican,417110.28,310941.93,Won,12/31/2024,/oh/candidate/phil-plummer-14833,/oh/race/ohio-house-of-representatives-district-39-68565,True
2024,39,"General Election November 5, 2024",Dion,Democratic,22549.41,21515.21,Lost,12/31/2024,/oh/candidate/dion-green,/oh/race/ohio-house-of-representatives-district-39-68565,False
2024,39,"Democratic Party Primary Election March 19, 2024",Dion Write-In,Democratic,22549.41,21515.21,Advanced,12/31/2024,/oh/candidate/dion-green,/oh/race/ohio-house-of-representatives-district-39-68565,False
2024,39,"Republican Party Primary Election March 19, 2024",Phil Plummer,Republican,417110.28,310941.93,Advanced,12/31/2024,/oh/candidate/phil-plummer-14833,/oh/race/ohio-house-of-representatives-district-39-68565,True
2024,40,"General Election November 5, 2024",Rodney Creech,Republican,102290.0,108979.34,Won,12/31/2024,/oh/candidate/rodney-creech-15169,/oh/race/ohio-house-of-representatives-district-40-68567,True
2024,40,"General Election November 5, 2024",Bobbie Arnold,Democratic,0.0,0.0,Lost,12/31/2024,/oh/candidate/bobbie-arnold,/oh/race/ohio-house-of-representatives-district-40-68567,False
2024,40,"Democratic Party Primary Election March 19, 2024",Bobbie Arnold,Democratic,0.0,0.0,Advanced,12/31/2024,/oh/candidate/bobbie-arnold,/oh/race/ohio-house-of-representatives-district-40-68567,False
2024,40,"Democratic Party Primary Election March 19, 2024",Logan Turner Write-In,Democratic,0.0,0.0,Lost,12/31/2024,,/oh/race/ohio-house-of-representatives-district-40-68567,False
2024,40,"Republican Party Primary Election March 19, 2024",Rodney Creech,Republican,102290.0,108979.34,Advanced,12/31/2024,/oh/candidate/rodney-creech-15169,/oh/race/ohio-house-of-representatives-district-40-68567,True
2024,41,"General Election November 5, 2024",Erika White,Democratic,140893.57,73074.01,Won,12/31/2024,/oh/candidate/erika-white,/oh/race/ohio-house-of-representatives-district-41-68568,False
2024,41,"General Election November 5, 2024",Josiah Leinbach,Republican,5371.31,5371.31,Lost,12/31/2024,/oh/candidate/josiah-leinbach,/oh/race/ohio-house-of-representatives-district-41-68568,False
2024,41,"Democratic Party Primary Election March 19, 2024",Erika White,Democratic,140893.57,73074.01,Advanced,12/31/2024,/oh/candidate/erika-white,/oh/race/ohio-house-of-representatives-district-41-68568,False
2024,41,"Democratic Party Primary Election March 19, 2024",Colin Flanagan,Democratic,7188.41,5111.46,Withdrew,12/31/2024,/oh/candidate/colin-flanagan,/oh/race/ohio-house-of-representatives-district-41-68568,False
2024,41,"Republican Party Primary Election March 19, 2024",Josiah Leinbach,Republican,5371.31,5371.31,Advanced,12/31/2024,/oh/candidate/josiah-leinbach,/oh/race/ohio-house-of-representatives-district-41-68568,False
2024,42,"General Election November 5, 2024",Elgin Rogers Jr.,Democratic,99737.9,100346.91,Won,12/31/2024,/oh/candidate/elgin-rogers-jr,/oh/race/ohio-house-of-representatives-district-42-68569,True
2024,42,"Democratic Party Primary Election March 19, 2024",Elgin Rogers Jr.,Democratic,99737.9,100346.91,Advanced,12/31/2024,/oh/candidate/elgin-rogers-jr,/oh/race/ohio-house-of-representatives-district-42-68569,True
2024,43,"General Election November 5, 2024",Michele Grim,Democratic,235139.15,168020.17,Won,12/31/2024,/oh/candidate/michele-grim,/oh/race/ohio-house-of-representatives-district-43-68570,True
2024,43,"General Election November 5, 2024",Wendi Hendricks,Republican,3645.43,0.0,Lost,12/31/2024,/oh/candidate/wendi-hendricks,/oh/race/ohio-house-of-representatives-district-43-68570,False
2024,43,"General Election November 5, 2024",Kristi Kille Write-In,Republican,0.0,0.0,Disqualified,12/31/2024,/oh/candidate/kristi-kille,/oh/race/ohio-house-of-representatives-district-43-68570,False
2024,43,"Democratic Party Primary Election March 19, 2024",Michele Grim,Democratic,235139.15,168020.17,Advanced,12/31/2024,/oh/candidate/michele-grim,/oh/race/ohio-house-of-representatives-district-43-68570,True
2024,43,"Republican Party Primary Election March 19, 2024",Wendi Hendricks,Republican,3645.43,0.0,Advanced,12/31/2024,/oh/candidate/wendi-hendricks,/oh/race/ohio-house-of-representatives-district-43-68570,False
2024,44,"General Election November 5, 2024",Josh Williams,Republican,465552.29,203804.78,Won,12/31/2024,/oh/candidate/josh-williams,/oh/race/ohio-house-of-representatives-district-44-68571,True
2024,44,"General Election November 5, 2024",Dave Blyth,Democratic,79488.15,78881.99,Lost,12/31/2024,/oh/candidate/dave-blyth,/oh/race/ohio-house-of-representatives-district-44-68571,False
2024,44,"Democratic Party Primary Election March 19, 2024",Dave Blyth,Democratic,79488.15,78881.99,Advanced,12/31/2024,/oh/candidate/dave-blyth,/oh/race/ohio-house-of-representatives-district-44-68571,False
2024,44,"Republican Party Primary Election March 19, 2024",Josh Williams,Republican,465552.29,203804.78,Advanced,12/31/2024,/oh/candidate/josh-williams,/oh/race/ohio-house-of-representatives-district-44-68571,True
2024,45,"General Election November 5, 2024",Jennifer Gross,Republican,82968.55,53174.76,Won,12/31/2024,/oh/candidate/jennifer-gross-15181,/oh/race/ohio-house-of-representatives-district-45-68572,True
2024,45,"General Election November 5, 2024",Landon Meador,Democratic,13491.42,2031.1,Lost,12/31/2024,/oh/candidate/landon-meador,/oh/race/ohio-house-of-representatives-district-45-68572,False
2024,45,"Democratic Party Primary Election March 19, 2024",Landon Meador,Democratic,13491.42,2031.1,Advanced,12/31/2024,/oh/candidate/landon-meador,/oh/race/ohio-house-of-representatives-district-45-68572,False
2024,45,"Republican Party Primary Election March 19, 2024",Jennifer Gross,Republican,82968.55,53174.76,Advanced,12/31/2024,/oh/candidate/jennifer-gross-15181,/oh/race/ohio-house-of-representatives-district-45-68572,True
2024,46,"General Election November 5, 2024",Thomas Hall,Republican,186868.09,120332.64,Won,12/31/2024,/oh/candidate/thomas-hall-15205,/oh/race/ohio-house-of-representatives-district-46-68573,True
2024,46,"General Election November 5, 2024",Benjamin Mccall,Democratic,17784.55,10072.9,Lost,12/31/2024,/oh/candidate/benjamin-mccall,/oh/race/ohio-house-of-representatives-district-46-68573,False
2024,46,"Democratic Party Primary Election March 19, 2024",Benjamin Mccall,Democratic,17784.55,10072.9,Advanced,12/31/2024,/oh/candidate/benjamin-mccall,/oh/race/ohio-house-of-representatives-district-46-68573,False
2024,46,"Republican Party Primary Election March 19, 2024",Thomas Hall,Republican,186868.09,120332.64,Advanced,12/31/2024,/oh/candidate/thomas-hall-15205,/oh/race/ohio-house-of-representatives-district-46-68573,True
2024,46,"Republican Party Primary Election March 19, 2024",Zachary Stacy,Republican,1991.38,2142.0,Lost,12/31/2024,/oh/candidate/zachary-stacy,/oh/race/ohio-house-of-representatives-district-46-68573,False
2024,47,"General Election November 5, 2024",Diane Mullins,Republican,71708.38,79700.72,Won,12/31/2024,/oh/candidate/teresa-mullins-15177,/oh/race/ohio-house-of-representatives-district-47-68574,False
2024,47,"General Election November 5, 2024",Vanessa Cummings,Democratic,41251.58,38361.26,Lost,12/31/2024,/oh/candidate/vanessa-cummings,/oh/race/ohio-house-of-representatives-district-47-68574,False
2024,47,"Democratic Party Primary Election March 19, 2024",Vanessa Cummings,Democratic,41251.58,38361.26,Advanced,12/31/2024,/oh/candidate/vanessa-cummings,/oh/race/ohio-house-of-representatives-district-47-68574,False
2024,47,"Republican Party Primary Election March 19, 2024",Diane Mullins,Republican,71708.38,79700.72,Advanced,12/31/2024,/oh/candidate/teresa-mullins-15177,/oh/race/ohio-house-of-representatives-district-47-68574,False
2024,47,"Republican Party Primary Election March 19, 2024",Sara Carruthers,Republican,179661.07,279629.16,Lost,12/31/2024,/oh/candidate/sara-carruthers-14864,/oh/race/ohio-house-of-representatives-district-47-68574,True
2024,48,"General Election November 5, 2024",Scott Oelslager,Republican,300830.03,241036.17,Won,12/31/2024,/oh/candidate/scott-oelslager-250,/oh/race/ohio-house-of-representatives-district-48-68575,True
2024,48,"General Election November 5, 2024",Lynn Gorman,Democratic,7619.69,7150.63,Lost,12/31/2024,/oh/candidate/lynn-gorman,/oh/race/ohio-house-of-representatives-district-48-68575,False
2024,48,"Democratic Party Primary Election March 19, 2024",Lynn Gorman,Democratic,7619.69,7150.63,Advanced,12/31/2024,/oh/candidate/lynn-gorman,/oh/race/ohio-house-of-representatives-district-48-68575,False
2024,48,"Republican Party Primary Election March 19, 2024",Scott Oelslager,Republican,300830.03,241036.17,Advanced,12/31/2024,/oh/candidate/scott-oelslager-250,/oh/race/ohio-house-of-representatives-district-48-68575,True
2024,49,"General Election November 5, 2024",Jim Thomas,Republican,436170.78,364260.39,Won,12/31/2024,/oh/candidate/jim-thomas,/oh/race/ohio-house-of-representatives-district-49-68576,True
2024,49,"General Election November 5, 2024",Krista Allison,Democratic,173303.8,169596.88,Lost,12/31/2024,/oh/candidate/krista-allison,/oh/race/ohio-house-of-representatives-district-49-68576,False
2024,49,"Democratic Party Primary Election March 19, 2024",Krista Allison,Democratic,173303.8,169596.88,Advanced,12/31/2024,/oh/candidate/krista-allison,/oh/race/ohio-house-of-representatives-district-49-68576,False
2024,49,"Republican Party Primary Election March 19, 2024",Jim Thomas,Republican,436170.78,364260.39,Advanced,12/31/2024,/oh/candidate/jim-thomas,/oh/race/ohio-house-of-representatives-district-49-68576,True
2024,50,"General Election November 5, 2024",Matthew Kishman,Republican,88822.79,61788.55,Won,12/31/2024,/oh/candidate/matthew-kishman,/oh/race/ohio-house-of-representatives-district-50-68578,False
2024,50,"General Election November 5, 2024",Doremus Redvine,Democratic,8064.83,4801.95,Lost,12/31/2024,/oh/candidate/doremus-redvine,/oh/race/ohio-house-of-representatives-district-50-68578,False
2024,50,"Democratic Party Primary Election March 19, 2024",Doremus Redvine Write-In,Democratic,8064.83,4801.95,Advanced,12/31/2024,/oh/candidate/doremus-redvine,/oh/race/ohio-house-of-representatives-district-50-68578,False
2024,50,"Democratic Party Primary Election March 19, 2024",Vanessa Joy,Democratic,0.0,0.0,Withdrew,12/31/2024,/oh/candidate/vanessa-joy,/oh/race/ohio-house-of-representatives-district-50-68578,False
2024,50,"Republican Party Primary Election March 19, 2024",Matthew Kishman,Republican,88822.79,61788.55,Advanced,12/31/2024,/oh/candidate/matthew-kishman,/oh/race/ohio-house-of-representatives-district-50-68578,False
2024,51,"General Election November 5, 2024",Jodi Salvo,Republican,175660.76,199389.91,Won,12/31/2024,/oh/candidate/jodi-salvo,/oh/race/ohio-house-of-representatives-district-51-68579,False
2024,51,"General Election November 5, 2024",Joe Rinehart,Democratic,15282.87,19044.44,Lost,12/31/2024,/oh/candidate/joe-rinehart,/oh/race/ohio-house-of-representatives-district-51-68579,False
2024,51,"Democratic Party Primary Election March 19, 2024",Joe Rinehart,Democratic,15282.87,19044.44,Advanced,12/31/2024,/oh/candidate/joe-rinehart,/oh/race/ohio-house-of-representatives-district-51-68579,False
2024,51,"Democratic Party Primary Election March 19, 2024",John Bazaar,Democratic,1187.82,1391.67,Lost,12/31/2024,/oh/candidate/john-bazaar,/oh/race/ohio-house-of-representatives-district-51-68579,False
2024,51,"Republican Party Primary Election March 19, 2024",Jodi Salvo,Republican,175660.76,199389.91,Advanced,12/31/2024,/oh/candidate/jodi-salvo,/oh/race/ohio-house-of-representatives-district-51-68579,False
2024,51,"Republican Party Primary Election March 19, 2024",Brett Hillyer,Republican,375605.66,308595.06,Lost,12/31/2024,/oh/candidate/brett-hillyer-14878,/oh/race/ohio-house-of-representatives-district-51-68579,True
2024,52,"General Election November 5, 2024",Gayle L Manning,Republican,375606.35,263879.46,Won,12/31/2024,/oh/candidate/gayle-manning-13283,/oh/race/ohio-house-of-representatives-district-52-68580,True
2024,52,"General Election November 5, 2024",Genevieve Flieger,Democratic,32993.86,104672.54,Lost,12/31/2024,/oh/candidate/genevieve-flieger,/oh/race/ohio-house-of-representatives-district-52-68580,False
2024,52,"Democratic Party Primary Election March 19, 2024",Genevieve Flieger,Democratic,32993.86,104672.54,Advanced,12/31/2024,/oh/candidate/genevieve-flieger,/oh/race/ohio-house-of-representatives-district-52-68580,False
2024,52,"Republican Party Primary Election March 19, 2024",Gayle L Manning,Republican,375606.35,263879.46,Advanced,12/31/2024,/oh/candidate/gayle-manning-13283,/oh/race/ohio-house-of-representatives-district-52-68580,True
2024,53,"General Election November 5, 2024",Joseph A Miller III,Democratic,282647.99,318799.32,Won,12/31/2024,/oh/candidate/joseph-miller-14808,/oh/race/ohio-house-of-representatives-district-53-68581,True
2024,53,"General Election November 5, 2024",Brad Lacko,Republican,4656.45,2666.96,Lost,12/31/2024,/oh/candidate/brad-lacko,/oh/race/ohio-house-of-representatives-district-53-68581,False
2024,53,"Democratic Party Primary Election March 19, 2024",Joseph A Miller III,Democratic,282647.99,318799.32,Advanced,12/31/2024,/oh/candidate/joseph-miller-14808,/oh/race/ohio-house-of-representatives-district-53-68581,True
2024,53,"Republican Party Primary Election March 19, 2024",Brad Lacko,Republican,4656.45,2666.96,Advanced,12/31/2024,/oh/candidate/brad-lacko,/oh/race/ohio-house-of-representatives-district-53-68581,False
2024,54,"General Election November 5, 2024",Kellie Deeter,Republican,374436.84,342006.26,Won,12/31/2024,/oh/candidate/kellie-deeter,/oh/race/ohio-house-of-representatives-district-54-68582,False
2024,54,"General Election November 5, 2024",Brenda Buchanan,Democratic,23438.43,23089.83,Lost,12/31/2024,/oh/candidate/brenda-buchanan,/oh/race/ohio-house-of-representatives-district-54-68582,False
2024,54,"General Election November 5, 2024",Andrew Leonard Write-In,Independent,0.0,0.0,Lost,12/31/2024,/oh/candidate/andrew-leonard,/oh/race/ohio-house-of-representatives-district-54-68582,False
2024,54,"Democratic Party Primary Election March 19, 2024",Brenda Buchanan,Democratic,23438.43,23089.83,Advanced,12/31/2024,/oh/candidate/brenda-buchanan,/oh/race/ohio-house-of-representatives-district-54-68582,False
2024,54,"Republican Party Primary Election March 19, 2024",Kellie Deeter,Republican,374436.84,342006.26,Advanced,12/31/2024,/oh/candidate/kellie-deeter,/oh/race/ohio-house-of-representatives-district-54-68582,False
2024,54,"Republican Party Primary Election March 19, 2024",Anthony Savage,Republican,16920.0,18505.86,Lost,12/31/2024,/oh/candidate/anthony-savage,/oh/race/ohio-house-of-representatives-district-54-68582,False
2024,55,"General Election November 5, 2024",Michelle Teska,Republican,81913.64,75998.73,Won,12/31/2024,/oh/candidate/colleen-teska,/oh/race/ohio-house-of-representatives-district-55-68583,False
2024,55,"General Election November 5, 2024",Laura Davis,Democratic,31236.78,25425.78,Lost,12/31/2024,/oh/candidate/laura-davis,/oh/race/ohio-house-of-representatives-district-55-68583,False
2024,55,"Democratic Party Primary Election March 19, 2024",Laura Davis,Democratic,31236.78,25425.78,Advanced,12/31/2024,/oh/candidate/laura-davis,/oh/race/ohio-house-of-representatives-district-55-68583,False
2024,55,"Republican Party Primary Election March 19, 2024",Michelle Teska,Republican,81913.64,75998.73,Advanced,12/31/2024,/oh/candidate/colleen-teska,/oh/race/ohio-house-of-representatives-district-55-68583,False
2024,55,"Republican Party Primary Election March 19, 2024",Thomas Goodwin,Republican,0.0,0.0,Withdrew,12/31/2024,/oh/candidate/thomas-goodwin,/oh/race/ohio-house-of-representatives-district-55-68583,False
2024,55,"Republican Party Primary Election March 19, 2024",Scott Hughes,Republican,7200.0,7200.0,Withdrew,12/31/2024,/oh/candidate/scott-hughes,/oh/race/ohio-house-of-representatives-district-55-68583,False
2024,55,"Republican Party Primary Election March 19, 2024",Kim Lukens,Republican,7500.0,0.0,Withdrew,12/31/2024,/oh/candidate/kim-lukens,/oh/race/ohio-house-of-representatives-district-55-68583,False
2024,55,"Republican Party Primary Election March 19, 2024",Ben Mccullough,Republican,11531.1,12370.17,Lost,12/31/2024,/oh/candidate/ben-mccullough,/oh/race/ohio-house-of-representatives-district-55-68583,False
2024,56,"General Election November 5, 2024",Adam Mathews,Republican,351812.8,193206.24,Won,12/31/2024,/oh/candidate/adam-mathews,/oh/race/ohio-house-of-representatives-district-56-68584,True
2024,56,"General Election November 5, 2024",Cleveland Canova,Democratic,14254.43,14245.82,Lost,12/31/2024,/oh/candidate/cleveland-canova,/oh/race/ohio-house-of-representatives-district-56-68584,False
2024,56,"Democratic Party Primary Election March 19, 2024",Cleveland Canova,Democratic,14254.43,14245.82,Advanced,12/31/2024,/oh/candidate/cleveland-canova,/oh/race/ohio-house-of-representatives-district-56-68584,False
2024,56,"Republican Party Primary Election March 19, 2024",Adam Mathews,Republican,351812.8,193206.24,Advanced,12/31/2024,/oh/candidate/adam-mathews,/oh/race/ohio-house-of-representatives-district-56-68584,True
2024,56,"Republican Party Primary Election March 19, 2024",Kathy Grossmann,Republican,8450.0,132548.66,Lost,12/31/2024,/oh/candidate/kathy-grossmann,/oh/race/ohio-house-of-representatives-district-56-68584,False
2024,56,"Republican Party Primary Election March 19, 2024",Heather Salyer,Republican,18914.24,17322.46,Lost,12/31/2024,/oh/candidate/heather-salyer,/oh/race/ohio-house-of-representatives-district-56-68584,False
2024,57,"General Election November 5, 2024",Jamie Callender,Republican,296721.07,291996.54,Won,12/31/2024,/oh/candidate/jamie-callender-433,/oh/race/ohio-house-of-representatives-district-57-68585,True
2024,57,"General Election November 5, 2024",Rick Walker,Democratic,7386.44,2760.36,Lost,12/31/2024,/oh/candidate/rick-walker,/oh/race/ohio-house-of-representatives-district-57-68585,False
2024,57,"Democratic Party Primary Election March 19, 2024",Rick Walker,Democratic,7386.44,2760.36,Advanced,12/31/2024,/oh/candidate/rick-walker,/oh/race/ohio-house-of-representatives-district-57-68585,False
2024,57,"Republican Party Primary Election March 19, 2024",Jamie Callender,Republican,296721.07,291996.54,Advanced,12/31/2024,/oh/candidate/jamie-callender-433,/oh/race/ohio-house-of-representatives-district-57-68585,True
2024,58,"General Election November 5, 2024",Lauren McNally,Democratic,144689.81,138133.25,Won,12/31/2024,/oh/candidate/lauren-mcnally,/oh/race/ohio-house-of-representatives-district-58-68586,True
2024,58,"General Election November 5, 2024",Emily Ciccone,Republican,0.0,0.0,Lost,12/31/2024,/oh/candidate/emily-ciccone,/oh/race/ohio-house-of-representatives-district-58-68586,False
2024,58,"Democratic Party Primary Election March 19, 2024",Lauren McNally,Democratic,144689.81,138133.25,Advanced,12/31/2024,/oh/candidate/lauren-mcnally,/oh/race/ohio-house-of-representatives-district-58-68586,True
2024,58,"Republican Party Primary Election March 19, 2024",Emily Ciccone Write-In,Republican,0.0,0.0,Advanced,12/31/2024,/oh/candidate/emily-ciccone,/oh/race/ohio-house-of-representatives-district-58-68586,False
2024,58,"Republican Party Primary Election March 19, 2024",Jennifer Ciccone,Republican,0.0,0.0,Withdrew,12/31/2024,,/oh/race/ohio-house-of-representatives-district-58-68586,False
